GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
1400000US42003300100,42003300100,"Census Tract 3001, Allegheny County, Pennsylvania",1508,146,40250,5488,73.1,8.4,41868,5679,7.6,3.5,5843,4485,32.6,7.8,14841,2484,8.4,5.1,10488,2182,9.5,4.8,1956,826,15.7,6.4,11107,5622,1011,172,41890,7107,20.9,9.6,20247,11653,33.5,10.0,25450,6205,20.9,7.7,69640,14124,17.4,8.9,41585,14488,3.7,3.3,114581,34039,3.7,3.0,86443,45106,4194,527,15093,1755,33.5,7.7,23741,3656,58.2,9.0,10060,1939,0.2,0.2,N,N,4.1,3.7,11839,11924,0.0,0.6,-,**,0.5,0.8,N,N,3.6,1.8,22083,11262,3.6,2.9,13310,16782,33.5,7.7,23741,3656,21.9,(X),(X),(X),20.0,(X),(X),(X),17.1,(X),(X),(X)
1400000US42003310200,42003310200,"Census Tract 3102, Allegheny County, Pennsylvania",1444,83,59197,5135,72.9,5.1,61908,7247,24.0,6.1,2871,1361,41.5,4.5,17691,2217,5.1,3.2,8177,1179,1.8,1.6,7015,8185,29.1,5.1,16054,2567,972,90,69791,7950,17.2,7.2,N,N,32.3,8.3,N,N,25.6,8.3,N,N,5.2,4.3,N,N,16.8,6.0,N,N,2.9,4.5,N,N,3465,255,25102,2252,95.9,4.8,25760,2495,0.0,0.7,-,**,0.0,0.7,-,**,1.2,1.4,N,N,0.0,0.7,-,**,0.0,0.7,-,**,2.9,3.4,N,N,0.8,0.7,10254,4113,95.1,4.8,25891,2499,26.4,(X),(X),(X),25.3,(X),(X),(X),24.1,(X),(X),(X)
1400000US42003310300,42003310300,"Census Tract 3103, Allegheny County, Pennsylvania",364,37,72012,9048,77.7,6.7,75246,12125,31.6,9.7,2206,1631,40.7,6.9,20554,2622,3.0,3.3,8609,216,0.8,1.3,4967,58,22.0,6.2,14946,3306,259,36,81288,11598,14.3,7.4,N,N,33.2,12.4,N,N,26.3,13.2,N,N,10.4,10.4,N,N,15.8,9.5,N,N,0.0,9.2,N,N,933,81,28582,3588,86.9,6.8,29179,4093,7.5,5.6,33630,15423,0.0,2.6,-,**,0.4,0.7,N,N,0.0,2.6,-,**,0.0,2.6,-,**,5.1,4.1,N,N,1.0,1.5,-,**,86.0,6.5,29506,4091,19.2,(X),(X),(X),9.7,(X),(X),(X),9.9,(X),(X),(X)
1400000US42003320400,42003320400,"Census Tract 3204, Allegheny County, Pennsylvania",870,52,59893,5739,79.7,5.3,61787,7166,21.3,6.5,3289,1203,32.8,5.5,16104,2039,6.2,4.7,8819,2344,4.6,4.1,888,699,17.0,5.1,17714,4382,547,71,70857,8512,13.5,5.1,33082,6689,32.0,10.9,54527,10279,32.4,10.1,85828,17019,13.3,6.7,82197,22749,7.5,5.0,116417,31342,1.3,2.1,114729,30277,2093,198,26125,2428,95.2,4.2,26814,2553,4.0,3.9,6724,7761,0.0,1.2,-,**,0.3,0.5,N,N,0.0,1.2,-,**,0.0,1.2,-,**,0.5,0.5,N,N,0.4,0.7,19311,22615,94.8,4.4,26848,2599,30.0,(X),(X),(X),34.6,(X),(X),(X),24.0,(X),(X),(X)
1400000US42003320600,42003320600,"Census Tract 3206, Allegheny County, Pennsylvania",1036,44,58799,6203,76.6,5.0,59548,6105,19.2,5.0,14178,18828,33.3,5.0,15880,1822,8.1,3.9,7924,1759,2.6,2.3,326,292,24.1,4.6,16400,3488,601,54,70714,9479,10.1,5.3,70730,59995,45.1,10.1,49085,9346,29.1,8.0,90550,12698,6.7,4.6,78850,16022,9.0,6.8,108930,38520,0.0,4.1,-,**,2306,135,26868,2821,84.7,5.1,30183,3312,4.2,2.2,12553,9142,0.0,1.1,-,**,0.3,0.5,N,N,0.0,1.1,-,**,0.7,1.0,N,N,10.1,5.3,4761,3983,1.2,0.9,31114,28516,84.0,4.8,30014,3297,23.8,(X),(X),(X),29.1,(X),(X),(X),20.8,(X),(X),(X)
1400000US42003320700,42003320700,"Census Tract 3207, Allegheny County, Pennsylvania",732,42,59797,14165,70.4,6.5,56173,5683,17.5,5.6,4405,2501,35.4,6.7,19098,2146,8.5,4.3,9842,2668,1.8,2.1,2200,1210,22.0,6.5,48594,57114,457,57,68400,21364,26.3,8.3,N,N,31.1,11.1,N,N,28.0,9.6,N,N,7.9,4.6,N,N,3.7,4.5,N,N,3.1,2.8,N,N,1639,177,27122,6344,92.8,6.0,28632,6817,2.3,2.0,7584,5156,0.0,1.5,-,**,4.0,5.7,N,N,0.0,1.5,-,**,0.0,1.5,-,**,0.9,1.1,N,N,3.0,2.1,25245,27428,89.8,6.4,28745,6970,29.6,(X),(X),(X),32.2,(X),(X),(X),24.8,(X),(X),(X)
1400000US42003401100,42003401100,"Census Tract 4011, Allegheny County, Pennsylvania",1954,134,57578,4774,76.7,5.4,58821,5899,21.5,7.4,5005,2379,34.2,6.0,16874,1534,0.5,0.9,20320,21,1.9,1.6,3062,1660,26.8,6.4,15715,3594,1367,148,63118,6618,15.9,5.9,N,N,29.0,8.4,N,N,31.0,8.2,N,N,13.3,6.7,N,N,7.5,5.2,N,N,3.4,4.1,N,N,4647,251,24997,2408,93.8,4.2,25037,2520,2.0,1.4,46381,6810,0.0,0.5,-,**,0.2,0.4,N,N,0.0,0.5,-,**,0.0,0.5,-,**,3.9,3.1,14571,10053,0.0,0.5,-,**,93.8,4.2,25037,2520,33.3,(X),(X),(X),34.7,(X),(X),(X),23.8,(X),(X),(X)
1400000US42003401200,42003401200,"Census Tract 4012, Allegheny County, Pennsylvania",1337,100,39536,3917,64.6,6.9,40512,6477,8.2,4.2,1761,1071,38.2,6.8,17420,2291,11.2,5.8,8657,1894,8.8,4.6,5379,6182,24.2,5.8,13266,4333,805,103,46874,6232,18.1,8.4,N,N,52.2,11.4,N,N,22.7,8.5,N,N,5.1,5.0,N,N,1.9,3.4,N,N,0.0,3.1,N,N,3110,249,17629,2097,92.4,4.6,18014,2246,4.1,2.8,15508,11150,0.5,0.5,N,N,0.8,1.1,N,N,0.0,0.8,-,**,1.0,1.8,N,N,1.3,2.2,N,N,0.0,0.8,-,**,92.4,4.6,18014,2246,27.8,(X),(X),(X),28.7,(X),(X),(X),21.7,(X),(X),(X)
1400000US42003401300,42003401300,"Census Tract 4013, Allegheny County, Pennsylvania",1085,79,66844,7534,76.7,5.4,71971,8802,21.0,6.1,4876,3028,31.7,5.2,19013,2634,1.5,1.7,7200,1001,0.6,1.0,7486,29,24.1,5.6,14970,5156,726,67,78292,9697,13.8,4.9,38998,13370,23.0,7.2,42263,6389,38.8,9.0,89850,16699,6.1,5.2,88841,23094,18.3,7.3,125080,18694,0.0,3.4,-,**,2705,189,27086,2772,95.2,5.6,27591,2907,1.1,1.4,N,N,0.0,0.9,-,**,0.0,0.9,-,**,0.0,0.9,-,**,0.0,0.1,N,N,3.6,4.3,6715,4778,1.7,1.7,31513,12624,93.6,5.7,27521,2873,27.6,(X),(X),(X),29.1,(X),(X),(X),24.7,(X),(X),(X)
1400000US42003402000,42003402000,"Census Tract 4020, Allegheny County, Pennsylvania",1424,87,61753,11201,71.7,4.2,66670,13056,22.4,6.4,2516,898,34.7,4.8,16266,1596,7.2,3.3,8405,2196,7.7,3.5,1065,779,22.9,5.7,22688,7924,818,92,81886,20756,17.2,6.5,35255,8050,41.3,9.4,98623,49325,26.5,8.5,81352,14688,6.1,5.0,48916,12451,8.8,5.5,119140,41082,0.0,3.0,-,**,3256,29,27535,5102,90.2,4.4,28578,5567,4.8,3.0,30257,8914,0.0,0.8,-,**,1.5,1.5,17023,6982,0.0,0.8,-,**,0.0,0.8,-,**,3.5,3.0,1347,1873,0.0,0.8,-,**,90.2,4.4,28578,5567,17.1,(X),(X),(X),18.2,(X),(X),(X),13.6,(X),(X),(X)
1400000US42003403500,42003403500,"Census Tract 4035, Allegheny County, Pennsylvania",2031,176,44119,5609,70.5,7.3,48288,6676,7.7,3.7,5986,6111,27.8,5.1,16650,2327,8.7,5.3,12499,2380,6.1,3.9,2232,993,19.5,5.4,13949,5939,1122,113,53809,7182,21.5,6.9,N,N,28.8,11.7,N,N,22.2,8.5,N,N,10.2,6.2,N,N,15.4,8.2,N,N,1.9,3.1,N,N,4514,16,20378,2294,87.7,6.0,20772,2414,10.3,5.5,20631,8261,0.0,0.6,-,**,0.0,0.6,-,**,0.0,0.6,-,**,0.0,0.6,-,**,1.9,2.1,N,N,0.0,0.6,-,**,87.7,6.0,20772,2414,34.1,(X),(X),(X),33.1,(X),(X),(X),26.8,(X),(X),(X)
1400000US42003404000,42003404000,"Census Tract 4040, Allegheny County, Pennsylvania",608,35,56280,6558,78.5,4.6,58139,8278,13.3,3.8,4438,3656,27.8,4.9,15111,1730,3.8,1.9,9413,2690,1.0,1.0,1100,444,19.7,5.4,16063,3039,353,40,69929,10508,5.7,3.5,N,N,34.6,8.1,N,N,39.1,7.6,N,N,11.3,4.2,N,N,7.6,4.6,N,N,1.7,2.0,N,N,1337,87,26277,2907,93.6,4.1,27308,3095,2.7,2.3,13769,7963,0.0,1.8,-,**,0.0,1.8,-,**,0.0,1.8,-,**,0.0,1.8,-,**,3.7,3.2,9494,12878,0.7,0.9,N,N,93.3,4.1,27374,3095,25.0,(X),(X),(X),26.9,(X),(X),(X),22.6,(X),(X),(X)
1400000US42003405000,42003405000,"Census Tract 4050, Allegheny County, Pennsylvania",487,32,66006,11574,70.8,4.9,73806,14924,24.2,6.1,10812,3196,34.5,5.4,16986,1438,6.6,4.3,8853,3711,3.9,3.4,3458,2689,25.9,4.9,12936,3706,306,34,80201,17831,16.7,4.5,N,N,34.0,7.6,N,N,31.0,8.3,N,N,7.8,4.4,N,N,9.5,4.9,N,N,1.0,1.2,N,N,1111,83,29302,4937,98.2,1.5,29636,4899,0.0,2.2,-,**,0.1,0.3,N,N,0.6,0.6,N,N,0.0,2.2,-,**,0.0,2.2,-,**,1.1,1.3,N,N,0.0,2.2,-,**,98.2,1.5,29636,4899,24.4,(X),(X),(X),27.1,(X),(X),(X),17.5,(X),(X),(X)
1400000US42003406000,42003406000,"Census Tract 4060, Allegheny County, Pennsylvania",1011,55,68738,7756,73.7,4.7,73335,10264,26.7,5.6,7617,3156,38.5,5.1,18569,1692,6.5,3.1,7388,2762,1.9,1.8,2126,2588,29.9,5.8,14217,2746,680,70,83564,10556,17.8,5.3,N,N,31.3,7.2,N,N,27.8,7.5,N,N,11.8,5.6,N,N,9.7,4.0,N,N,1.6,1.8,N,N,2354,149,29767,3121,97.0,1.8,29258,3114,0.8,1.2,N,N,0.0,1.1,-,**,0.6,0.6,147823,52767,0.0,1.1,-,**,0.0,1.1,-,**,1.6,1.5,18995,15888,1.6,1.5,19508,16946,96.7,1.9,29348,3108,25.7,(X),(X),(X),29.3,(X),(X),(X),20.7,(X),(X),(X)
1400000US42003407001,42003407001,"Census Tract 4070.01, Allegheny County, Pennsylvania",2197,153,73843,11703,77.8,5.7,77101,14003,27.6,7.2,6959,4899,31.5,6.2,19861,2261,4.5,3.0,7659,2523,2.5,2.6,235,60,22.2,6.0,15264,4181,1349,149,92178,17967,13.3,5.6,47392,10510,41.9,10.1,100707,40988,23.1,7.3,102256,15254,6.3,4.7,76388,27815,15.5,7.1,98905,16647,0.0,1.8,-,**,4978,283,33076,5153,98.3,2.0,32606,5281,0.1,0.1,N,N,0.0,0.5,-,**,0.0,0.5,-,**,0.0,0.5,-,**,0.0,0.5,-,**,1.6,2.0,N,N,0.9,1.5,N,N,97.8,2.3,32517,5307,21.8,(X),(X),(X),18.7,(X),(X),(X),15.9,(X),(X),(X)
1400000US42003407002,42003407002,"Census Tract 4070.02, Allegheny County, Pennsylvania",2644,149,74707,7909,74.3,6.0,79552,10015,27.0,4.9,8231,3966,33.4,5.8,21581,2311,3.4,2.6,13770,5950,0.0,0.9,-,**,25.4,5.1,18236,5844,1886,156,83233,7362,19.1,6.2,N,N,17.7,6.5,N,N,43.9,7.6,N,N,4.8,3.5,N,N,12.6,4.6,N,N,1.9,2.1,N,N,6859,280,29450,3162,97.4,2.1,29631,3189,0.7,0.5,14480,10971,0.0,0.4,-,**,0.3,0.4,-,**,0.0,0.4,-,**,1.2,1.9,N,N,0.4,0.4,N,N,0.1,0.2,N,N,97.4,2.1,29631,3189,27.8,(X),(X),(X),24.9,(X),(X),(X),23.4,(X),(X),(X)
1400000US42003408001,42003408001,"Census Tract 4080.01, Allegheny County, Pennsylvania",1964,97,98907,17201,67.2,5.7,113191,18621,43.0,6.6,21395,14354,40.1,5.6,19391,1830,3.7,2.2,10507,3852,0.0,1.3,-,**,22.6,5.7,21248,5834,1348,105,127781,23506,19.2,5.9,52338,11159,21.0,6.5,82172,24906,32.8,7.7,152929,25486,8.8,4.0,254292,238988,14.6,7.1,168305,24080,3.6,3.0,95547,26063,5038,197,40110,6478,98.7,1.5,40133,6632,0.0,0.1,N,N,0.4,0.6,N,N,0.9,1.4,N,N,0.0,0.5,-,**,0.0,0.5,-,**,0.0,0.5,-,**,1.3,1.3,27645,3677,97.4,1.9,40304,6722,26.3,(X),(X),(X),29.7,(X),(X),(X),21.7,(X),(X),(X)
1400000US42003408002,42003408002,"Census Tract 4080.02, Allegheny County, Pennsylvania",2301,95,104735,8985,88.8,3.7,104629,8915,26.5,7.0,6335,4859,25.1,3.6,19745,1962,0.4,0.7,11790,22,2.1,2.1,1998,2703,16.1,3.2,23387,6974,1788,94,116347,11212,7.5,3.7,N,N,25.1,6.3,N,N,49.4,7.9,N,N,6.3,3.4,N,N,10.2,3.8,N,N,1.5,1.7,N,N,6339,194,38844,3542,92.3,3.5,39210,3686,3.2,3.1,50471,13893,0.3,0.5,N,N,3.8,2.3,26605,9833,0.0,0.4,-,**,0.0,0.4,-,**,0.4,0.5,-,**,2.3,1.8,23351,11214,90.9,3.9,39242,3737,26.2,(X),(X),(X),20.8,(X),(X),(X),17.0,(X),(X),(X)
1400000US42003409000,42003409000,"Census Tract 4090, Allegheny County, Pennsylvania",3993,128,186285,18121,89.9,3.2,190169,18864,40.8,5.9,16347,6850,17.3,3.3,21215,3390,1.6,1.3,3883,1587,0.7,0.8,3111,1912,15.6,3.0,26112,5879,3328,160,205086,20987,6.3,2.9,68963,16625,33.4,6.2,245040,43953,41.9,6.6,197374,21232,5.4,2.8,206045,105946,10.8,3.6,144391,35842,2.1,1.5,439744,488521,11975,26,62319,5914,93.0,2.5,61794,6764,2.3,2.0,110693,66875,0.4,0.6,N,N,3.4,1.2,64482,32431,0.0,0.2,-,**,0.0,0.2,-,**,0.9,0.9,2464,2331,1.4,1.2,52007,83408,92.4,2.6,61405,6882,22.3,(X),(X),(X),23.3,(X),(X),(X),16.7,(X),(X),(X)
1400000US42003410000,42003410000,"Census Tract 4100, Allegheny County, Pennsylvania",507,32,134863,17278,73.4,5.5,145846,23244,49.3,6.5,15955,4672,37.5,5.1,25571,2489,4.7,2.3,9900,6781,3.7,2.3,6674,6722,26.4,5.4,31778,5281,397,31,156854,21399,18.4,5.7,N,N,30.0,7.3,N,N,38.5,6.1,N,N,6.0,3.8,N,N,3.5,3.4,N,N,3.5,3.7,N,N,1249,69,55101,7443,98.5,1.2,55801,7625,0.0,2.0,-,**,0.0,2.0,-,**,1.2,1.1,N,N,0.0,2.0,-,**,0.0,2.0,-,**,0.3,0.4,N,N,0.8,0.8,89040,59680,97.9,1.4,55392,7657,20.9,(X),(X),(X),21.7,(X),(X),(X),16.5,(X),(X),(X)
1400000US42003411000,42003411000,"Census Tract 4110, Allegheny County, Pennsylvania",2526,102,164997,21921,83.9,4.2,176732,25119,44.3,7.5,15293,6176,21.9,4.9,23225,2160,1.2,1.4,17432,12054,2.5,2.1,1789,824,14.6,5.7,22162,6434,2061,99,191981,26700,8.3,3.8,N,N,26.5,6.9,N,N,48.0,7.9,N,N,10.4,6.5,N,N,6.0,3.7,N,N,0.8,1.2,N,N,7225,46,57819,7396,86.9,2.9,58009,8498,2.5,2.2,57963,32815,0.1,0.1,N,N,9.4,2.3,59943,22078,0.2,0.3,N,N,0.0,0.3,-,**,1.0,1.0,N,N,0.5,0.6,N,N,86.4,2.9,58327,8552,20.4,(X),(X),(X),21.4,(X),(X),(X),15.0,(X),(X),(X)
1400000US42003412001,42003412001,"Census Tract 4120.01, Allegheny County, Pennsylvania",3014,160,146084,17570,87.4,4.0,145088,19250,45.5,6.5,11031,5034,26.1,4.2,24080,3154,1.6,1.4,13717,7271,0.0,0.8,-,**,21.2,5.0,26574,7110,2342,145,166396,21022,6.4,3.0,N,N,38.5,8.1,N,N,42.3,7.5,N,N,3.5,2.6,N,N,8.3,3.5,N,N,1.0,1.3,N,N,8401,304,52588,5407,82.9,2.6,54312,6273,1.7,1.9,79060,5404,0.0,0.3,-,**,11.0,1.9,47161,8610,0.0,0.3,-,**,2.1,2.2,21794,11795,2.2,1.7,24013,19327,0.7,0.7,22752,16619,82.5,2.7,54444,6290,20.0,(X),(X),(X),18.8,(X),(X),(X),12.2,(X),(X),(X)
1400000US42003412002,42003412002,"Census Tract 4120.02, Allegheny County, Pennsylvania",1793,83,166045,19165,87.0,3.6,161893,21772,44.5,6.5,24392,6918,31.0,5.1,19120,3023,0.8,1.0,24387,400,3.8,3.2,2190,2411,17.1,4.1,33252,7931,1526,88,175851,23279,9.5,3.5,N,N,27.7,6.2,N,N,40.2,7.3,N,N,7.3,3.8,N,N,12.1,4.6,N,N,3.2,3.3,N,N,5481,305,54657,7989,92.5,2.2,52557,7374,0.5,0.6,N,N,0.0,0.5,-,**,6.9,2.0,79801,54661,0.0,0.5,-,**,0.0,0.5,-,**,0.0,0.5,-,**,0.7,1.0,52344,17584,91.9,2.7,52525,7444,23.9,(X),(X),(X),23.8,(X),(X),(X),20.3,(X),(X),(X)
1400000US42003413100,42003413100,"Census Tract 4131, Allegheny County, Pennsylvania",2730,103,132420,14559,86.2,4.1,137103,15205,35.2,6.9,10293,3558,18.2,2.3,25156,2952,2.4,2.3,6439,3639,0.0,0.9,-,**,12.3,3.5,28550,9570,2059,131,156124,17085,9.3,3.5,N,N,31.9,7.0,N,N,42.4,8.9,N,N,5.3,3.1,N,N,10.4,5.2,N,N,0.6,0.9,N,N,7294,341,49950,6030,80.0,5.6,53617,6632,4.0,2.9,28348,7686,0.0,0.3,-,**,14.1,4.0,41723,20713,0.0,0.3,-,**,0.3,0.6,N,N,1.5,1.6,N,N,1.9,1.4,20629,12769,78.6,5.8,54088,6756,24.7,(X),(X),(X),25.0,(X),(X),(X),18.9,(X),(X),(X)
1400000US42003413201,42003413201,"Census Tract 4132.01, Allegheny County, Pennsylvania",1602,75,80952,7725,80.6,4.4,79708,9584,32.0,6.6,8147,5017,32.7,4.6,18727,2329,2.3,1.5,5522,1462,3.9,2.7,5934,6177,24.0,5.0,26787,5206,1077,87,97361,9144,12.4,4.1,54703,12463,29.5,7.4,72640,11063,40.7,8.4,120389,18114,11.0,4.7,107616,31529,6.3,3.6,130759,23541,0.0,2.3,-,**,3697,190,35562,3091,96.6,3.0,36091,3091,0.7,0.7,N,N,0.0,0.7,-,**,2.2,2.9,15748,18792,0.0,0.7,-,**,0.1,0.2,N,N,0.4,0.6,N,N,0.4,0.4,N,N,96.2,2.9,36217,3097,23.4,(X),(X),(X),26.5,(X),(X),(X),16.8,(X),(X),(X)
1400000US42003413202,42003413202,"Census Tract 4132.02, Allegheny County, Pennsylvania",1182,70,106291,17647,79.6,5.9,116512,19959,41.1,7.1,9273,5127,34.5,5.1,17054,1835,0.0,2.1,-,**,0.7,1.1,4713,22,15.0,6.5,20199,5200,710,71,150527,27478,7.3,4.2,N,N,33.0,10.0,N,N,40.3,9.8,N,N,4.8,4.7,N,N,11.8,6.0,N,N,2.8,3.2,N,N,2667,140,47256,8317,98.0,1.9,47153,8417,0.0,0.1,N,N,0.3,0.5,-,**,1.1,1.2,95290,51379,0.0,0.9,-,**,0.0,0.9,-,**,0.6,0.8,-,**,0.0,0.9,-,**,98.0,1.9,47153,8417,23.4,(X),(X),(X),26.3,(X),(X),(X),20.2,(X),(X),(X)
1400000US42003413300,42003413300,"Census Tract 4133, Allegheny County, Pennsylvania",1898,65,97263,12588,78.1,3.8,93622,9139,46.4,5.6,21451,18855,36.0,4.5,20316,2012,1.2,1.1,9291,4527,1.2,1.5,1118,128,24.1,4.7,23595,5915,1327,82,113515,18118,12.1,3.6,N,N,27.7,5.9,N,N,39.6,5.8,N,N,7.6,3.8,N,N,12.4,3.3,N,N,0.6,1.0,N,N,4900,204,38792,5100,94.8,2.6,38774,5127,1.7,1.8,30346,45046,0.2,0.4,N,N,2.8,1.8,54466,34427,0.0,0.5,-,**,0.2,0.3,-,**,0.3,0.5,-,**,1.7,1.3,5647,5458,93.2,3.1,39297,5255,19.0,(X),(X),(X),21.4,(X),(X),(X),19.1,(X),(X),(X)
1400000US42003413400,42003413400,"Census Tract 4134, Allegheny County, Pennsylvania",1593,68,98337,8958,71.8,4.3,102463,11224,45.8,6.5,11384,3204,40.4,5.1,22242,2088,1.6,1.6,8480,1448,0.9,1.1,9860,4590,29.2,4.5,31592,7227,1223,81,112718,10290,20.0,4.2,N,N,20.0,7.0,N,N,34.4,7.0,N,N,9.6,4.5,N,N,14.9,4.2,N,N,1.1,1.3,N,N,4237,219,37863,2987,95.2,3.3,37784,3094,0.4,0.6,44000,18902,0.5,0.5,N,N,3.6,3.2,43744,11670,0.0,0.6,-,**,0.3,0.4,-,**,0.0,0.6,-,**,1.5,1.2,16689,19075,94.3,3.5,37894,3093,29.3,(X),(X),(X),31.0,(X),(X),(X),23.8,(X),(X),(X)
1400000US42003413500,42003413500,"Census Tract 4135, Allegheny County, Pennsylvania",2574,158,81871,11331,78.3,4.9,87317,13966,28.3,6.1,6063,3062,31.2,5.1,16683,1641,1.0,1.1,7085,2159,1.6,1.4,320,127,21.1,4.7,25993,7201,1409,144,110216,18893,13.1,5.9,N,N,29.1,9.7,N,N,37.0,8.8,N,N,12.2,5.9,N,N,7.5,4.2,N,N,1.1,1.7,N,N,5993,335,35942,4505,90.6,4.0,35287,3193,2.0,1.7,12128,12519,0.0,0.4,-,**,6.8,3.8,54969,46086,0.0,0.4,-,**,0.0,0.4,-,**,0.7,0.9,1682,976,0.6,0.7,1161,2034,90.0,4.1,35527,3203,25.6,(X),(X),(X),24.1,(X),(X),(X),22.6,(X),(X),(X)
1400000US42003414101,42003414101,"Census Tract 4141.01, Allegheny County, Pennsylvania",2017,94,114990,15423,89.5,3.4,113176,17007,37.9,6.8,5731,2320,27.7,4.3,20587,2086,1.3,1.4,7074,1197,0.4,0.7,325,28,20.0,4.5,22171,5977,1519,102,122458,17029,6.1,3.0,49300,14372,23.4,6.9,99840,22840,43.2,9.2,142879,32738,6.6,3.9,93824,36374,16.2,7.2,153635,34107,4.5,3.8,73328,23230,5342,224,43808,5863,98.2,1.7,43939,5984,0.0,0.5,-,**,0.1,0.2,N,N,1.3,1.5,43441,40439,0.0,0.5,-,**,0.0,0.5,-,**,0.3,0.6,N,N,0.2,0.4,N,N,98.0,1.7,44014,5963,26.5,(X),(X),(X),26.6,(X),(X),(X),22.9,(X),(X),(X)
1400000US42003414102,42003414102,"Census Tract 4141.02, Allegheny County, Pennsylvania",2983,110,114584,10783,74.3,4.7,117457,11285,38.3,5.0,31337,19021,40.2,3.8,20324,1284,1.2,1.2,10135,5293,0.5,0.8,333,14,19.4,4.3,27427,8394,2049,142,143637,17319,13.7,4.1,N,N,21.6,6.7,N,N,42.6,7.7,N,N,7.2,4.2,N,N,13.6,4.6,N,N,1.4,1.5,N,N,7370,320,46676,4785,93.8,3.4,45155,4827,0.7,0.6,34531,25510,0.0,0.3,-,**,4.8,3.3,72732,46739,0.2,0.3,N,N,0.4,0.7,-,**,0.1,0.2,N,N,1.5,1.4,13338,8095,92.2,3.7,45689,4982,19.5,(X),(X),(X),20.6,(X),(X),(X),16.8,(X),(X),(X)
1400000US42003414200,42003414200,"Census Tract 4142, Allegheny County, Pennsylvania",2231,115,115335,17204,78.8,4.3,123594,20415,36.8,7.4,14834,5197,33.5,4.4,18567,2958,2.4,1.9,10572,4566,0.4,0.8,1650,23,18.2,5.3,27231,7287,1548,115,145480,23025,9.4,4.2,43450,15712,31.8,7.3,116000,35948,37.0,9.0,181368,42520,7.8,5.9,245416,142268,11.1,6.2,138825,63328,2.9,2.7,102247,32459,5732,286,45354,7264,98.5,1.6,45628,7394,0.5,0.5,16862,6447,0.0,0.4,-,**,1.0,1.6,N,N,0.0,0.4,-,**,0.0,0.4,-,**,0.0,0.4,-,**,1.0,1.0,25598,11183,97.5,2.0,45839,7424,31.8,(X),(X),(X),36.6,(X),(X),(X),26.6,(X),(X),(X)
