GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
1400000US42003448000,42003448000,"Census Tract 4480, Allegheny County, Pennsylvania",578,72,12,13,29,17,278,62,120,30,74,23,45,18,20,12,434,69,7,8,23,14,205,64,89,25,57,17,35,16,18,11,47,30,0,10,2,5,31,31,6,6,6,6,0,10,2,3,39,21,0,10,0,10,26,19,7,7,2,3,4,5,0,10,14,14,0,10,0,10,8,10,3,5,0,10,3,5,0,10,19,12,0,10,4,5,0,10,3,5,9,8,3,4,0,10,25,20,5,8,0,10,8,10,12,11,0,10,0,10,0,10
1400000US42003449000,42003449000,"Census Tract 4490, Allegheny County, Pennsylvania",1332,83,77,41,93,37,485,62,381,63,109,46,114,44,73,40,1130,78,24,18,84,36,424,63,352,61,102,46,82,40,62,42,72,35,36,30,7,10,0,10,8,10,0,10,16,13,5,7,26,18,0,10,2,4,14,14,10,11,0,10,0,10,0,10,20,25,17,23,0,10,0,10,0,10,0,10,3,5,0,10,26,23,0,10,0,10,22,23,4,8,0,10,0,10,0,10,58,30,0,10,0,10,25,20,7,9,7,8,13,18,6,9
1400000US42003450700,42003450700,"Census Tract 4507, Allegheny County, Pennsylvania",1855,190,150,95,177,100,930,129,297,89,132,56,93,36,76,39,1467,195,133,94,171,101,678,163,231,81,114,54,67,42,73,38,159,115,17,27,0,10,112,95,14,21,9,14,7,12,0,10,101,79,0,10,0,10,62,68,23,27,9,15,7,11,0,10,69,69,0,10,6,9,43,64,18,29,0,10,0,10,2,6,3,8,0,10,0,10,2,4,0,10,0,10,0,10,1,5,56,48,0,10,0,10,33,38,11,17,0,10,12,19,0,10
1400000US42003450800,42003450800,"Census Tract 4508, Allegheny County, Pennsylvania",927,177,47,47,47,34,334,95,203,76,134,79,116,57,46,36,722,147,36,47,38,29,253,81,147,65,92,64,110,55,46,36,73,44,0,10,0,10,30,26,20,21,17,19,6,10,0,10,20,21,0,10,0,10,12,17,8,13,0,10,0,10,0,10,105,70,11,15,9,14,39,51,21,23,25,31,0,10,0,10,7,11,0,10,0,10,0,10,7,11,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003451101,42003451101,"Census Tract 4511.01, Allegheny County, Pennsylvania",2058,151,114,45,232,131,699,128,508,109,266,100,102,45,137,58,1655,176,58,34,210,124,539,129,414,108,219,76,93,39,122,54,133,60,43,30,10,13,54,31,26,25,0,10,0,10,0,10,33,36,2,5,2,4,7,11,0,10,22,34,0,10,0,10,22,20,0,10,5,7,0,10,7,11,10,15,0,10,0,10,66,44,0,10,0,10,45,40,21,20,0,10,0,10,0,10,149,64,11,15,5,6,54,39,40,39,15,19,9,14,15,16
1400000US42003451102,42003451102,"Census Tract 4511.02, Allegheny County, Pennsylvania",2852,240,277,85,343,110,1004,137,610,139,288,81,219,80,111,60,2230,234,88,58,229,84,907,129,533,117,198,83,175,71,100,56,171,93,26,26,18,22,58,64,22,27,17,21,30,35,0,15,144,64,27,28,9,13,31,36,40,48,23,24,14,21,0,15,186,69,89,35,87,58,0,15,0,15,10,15,0,15,0,15,29,36,10,17,0,15,0,15,0,15,19,22,0,15,0,15,92,58,37,36,0,15,8,14,15,16,21,24,0,15,11,18
1400000US42003451104,42003451104,"Census Tract 4511.04, Allegheny County, Pennsylvania",1545,177,58,40,69,41,607,143,440,101,197,66,132,61,42,35,1347,174,46,35,52,40,561,128,343,102,190,64,126,60,29,32,83,51,10,17,7,11,33,40,33,33,0,10,0,10,0,10,45,32,0,10,8,14,0,10,24,24,7,11,6,11,0,10,4,5,0,10,2,5,0,10,0,10,0,10,0,10,2,5,35,32,0,10,0,10,13,21,11,17,0,10,0,10,11,16,31,26,2,5,0,10,0,10,29,27,0,10,0,10,0,10
1400000US42003451105,42003451105,"Census Tract 4511.05, Allegheny County, Pennsylvania",2718,411,43,57,284,115,1588,359,465,152,169,99,113,74,56,54,1920,274,35,54,207,108,1046,215,374,139,107,73,95,69,56,54,596,428,0,10,45,44,470,361,38,43,43,64,0,10,0,10,43,48,0,10,0,10,25,40,0,10,0,10,18,28,0,10,118,100,0,10,32,37,14,23,53,68,19,29,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,41,44,8,18,0,10,33,40,0,10,0,10,0,10,0,10
1400000US42003451300,42003451300,"Census Tract 4513, Allegheny County, Pennsylvania",3935,275,194,115,344,129,1313,172,983,173,468,110,385,131,248,99,3397,270,123,88,327,123,1086,166,900,179,446,117,329,118,186,90,289,140,30,36,0,15,98,97,51,75,22,33,40,36,48,55,25,30,0,15,0,15,6,13,3,8,0,15,16,28,0,15,17,26,0,15,17,26,0,15,0,15,0,15,0,15,0,15,41,61,41,61,0,15,0,15,0,15,0,15,0,15,0,15,166,77,0,15,0,15,123,78,29,33,0,15,0,15,14,20
1400000US42003452000,42003452000,"Census Tract 4520, Allegheny County, Pennsylvania",2598,243,157,100,150,103,951,170,803,171,224,107,178,116,135,68,2334,245,118,85,150,103,864,164,703,152,202,105,178,116,119,66,120,67,18,28,0,15,32,34,58,46,12,19,0,15,0,15,50,41,0,15,0,15,20,27,14,21,0,15,0,15,16,27,21,34,21,34,0,15,0,15,0,15,0,15,0,15,0,15,10,16,0,15,0,15,0,15,0,15,10,16,0,15,0,15,63,42,0,15,0,15,35,28,28,31,0,15,0,15,0,15
1400000US42003453003,42003453003,"Census Tract 4530.03, Allegheny County, Pennsylvania",860,159,12,19,67,38,354,81,250,84,55,47,62,50,60,29,701,134,12,19,40,36,281,72,207,79,51,47,58,50,52,28,80,51,0,10,27,21,30,24,19,25,0,10,4,8,0,10,33,30,0,10,0,10,29,29,0,10,4,7,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,46,39,0,10,0,10,14,18,24,31,0,10,0,10,8,14
1400000US42003453004,42003453004,"Census Tract 4530.04, Allegheny County, Pennsylvania",4174,273,29,30,236,106,1892,207,1132,205,479,173,219,99,187,77,3208,289,0,15,185,89,1517,210,848,195,384,175,151,78,123,69,757,226,29,30,51,47,309,148,179,81,71,53,54,51,64,59,72,50,0,15,0,15,10,16,62,48,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,69,57,0,15,0,15,39,46,30,33,0,15,0,15,0,15,68,51,0,15,0,15,17,27,13,23,24,27,14,22,0,15
1400000US42003455000,42003455000,"Census Tract 4550, Allegheny County, Pennsylvania",725,72,19,16,47,21,255,58,214,43,78,22,49,20,63,28,575,65,15,14,41,21,202,51,172,40,73,22,43,17,29,14,76,36,0,10,3,6,35,25,9,8,3,5,3,4,23,22,23,15,0,10,0,10,0,10,16,12,2,4,3,4,2,3,16,17,0,10,3,4,10,16,3,6,0,10,0,10,0,10,4,5,0,10,0,10,4,5,0,10,0,10,0,10,0,10,31,17,4,6,0,10,4,6,14,10,0,10,0,10,9,6
1400000US42003456001,42003456001,"Census Tract 4560.01, Allegheny County, Pennsylvania",1831,178,106,71,149,75,604,125,538,148,188,64,165,72,81,41,1601,195,79,59,94,76,551,125,495,143,168,60,144,66,70,32,124,74,27,26,55,59,11,17,11,18,20,23,0,10,0,10,24,27,0,10,0,10,13,20,11,17,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,28,32,0,10,0,10,17,19,0,10,0,10,0,10,11,17,54,34,0,10,0,10,12,15,21,23,0,10,21,25,0,10
1400000US42003456003,42003456003,"Census Tract 4560.03, Allegheny County, Pennsylvania",3320,296,78,72,251,118,1579,172,790,158,295,104,140,71,187,81,2830,322,78,72,212,109,1324,207,609,144,295,104,125,69,187,81,136,77,0,15,0,15,102,76,34,32,0,15,0,15,0,15,146,71,0,15,0,15,77,43,54,50,0,15,15,23,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,18,30,0,15,18,30,0,15,0,15,0,15,0,15,0,15,190,119,0,15,21,32,76,58,93,82,0,15,0,15,0,15
1400000US42003456004,42003456004,"Census Tract 4560.04, Allegheny County, Pennsylvania",2243,233,78,64,182,92,1014,187,453,154,144,71,184,90,188,82,1831,218,78,64,162,91,795,154,371,142,103,68,159,86,163,80,158,161,0,10,20,29,77,77,29,34,19,27,0,10,13,21,111,78,0,10,0,10,46,55,40,61,0,10,13,23,12,19,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,143,90,0,10,0,10,96,79,13,21,22,28,12,19,0,10
1400000US42003457100,42003457100,"Census Tract 4571, Allegheny County, Pennsylvania",701,105,32,27,72,49,307,101,160,55,47,31,68,32,15,13,446,102,14,17,40,32,181,70,115,36,41,27,50,27,5,7,26,19,0,10,0,10,12,13,6,10,0,10,4,6,4,6,76,44,0,10,25,37,37,30,14,22,0,10,0,10,0,10,101,93,18,22,7,8,71,94,0,10,0,10,4,8,1,3,29,38,0,10,0,10,0,10,24,37,0,10,0,10,5,8,23,17,0,10,0,10,6,9,1,3,6,9,10,11,0,10
1400000US42003457200,42003457200,"Census Tract 4572, Allegheny County, Pennsylvania",1812,164,126,72,39,33,684,177,547,98,145,70,125,52,146,75,1365,155,42,40,27,24,501,150,493,99,87,52,85,46,130,71,166,85,66,61,0,10,53,51,14,21,26,29,7,11,0,10,164,74,0,10,12,20,86,56,40,39,17,19,0,10,9,14,41,34,18,26,0,10,9,13,0,10,7,12,0,10,7,11,24,22,0,10,0,10,0,10,0,10,0,10,24,22,0,10,52,44,0,10,0,10,35,38,0,10,8,14,9,13,0,10
1400000US42003458000,42003458000,"Census Tract 4580, Allegheny County, Pennsylvania",3850,312,124,62,210,118,1417,212,970,225,392,127,417,136,320,133,3179,339,124,62,167,94,1244,225,708,190,306,116,366,132,264,131,219,132,0,15,0,15,41,45,80,96,69,64,0,15,29,33,173,110,0,15,43,49,0,15,100,95,0,15,30,35,0,15,61,51,0,15,0,15,24,29,16,26,0,15,21,34,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,218,109,0,15,0,15,108,88,66,50,17,26,0,15,27,31
1400000US42003459101,42003459101,"Census Tract 4591.01, Allegheny County, Pennsylvania",715,106,12,12,46,35,244,61,286,66,65,37,33,21,29,22,609,90,12,12,30,22,232,57,244,63,53,33,24,19,14,13,67,54,0,10,16,24,5,8,33,30,0,10,9,10,4,6,23,21,0,10,0,10,0,10,0,10,12,13,0,10,11,17,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,7,10,0,10,0,10,7,10,0,10,0,10,0,10,0,10,9,11,0,10,0,10,0,10,9,11,0,10,0,10,0,10
1400000US42003459102,42003459102,"Census Tract 4591.02, Allegheny County, Pennsylvania",3235,246,88,51,186,72,1276,207,785,175,517,137,233,108,150,69,2797,276,44,37,186,72,1116,213,724,171,428,120,169,98,130,67,270,139,29,27,0,15,129,117,25,26,68,56,19,30,0,15,37,42,0,15,0,15,0,15,0,15,21,33,16,26,0,15,19,24,15,23,0,15,0,15,0,15,0,15,4,9,0,15,19,31,0,15,0,15,19,31,0,15,0,15,0,15,0,15,93,61,0,15,0,15,12,29,36,40,0,15,25,29,20,30
1400000US42003459201,42003459201,"Census Tract 4592.01, Allegheny County, Pennsylvania",3570,316,78,52,323,137,1839,286,695,149,236,129,242,83,157,85,2748,321,49,36,266,128,1363,259,545,146,223,126,190,71,112,67,301,204,21,31,38,63,196,178,33,53,13,22,0,15,0,15,188,96,8,13,0,15,45,47,75,55,0,15,31,35,29,45,19,31,0,15,19,31,0,15,0,15,0,15,0,15,0,15,78,106,0,15,0,15,70,106,8,15,0,15,0,15,0,15,236,118,0,15,0,15,165,112,34,38,0,15,21,25,16,25
1400000US42003459202,42003459202,"Census Tract 4592.02, Allegheny County, Pennsylvania",516,43,10,11,27,15,271,39,68,22,69,23,41,21,30,12,446,41,10,11,20,14,244,35,61,22,58,21,26,17,27,12,30,16,0,10,5,6,10,10,2,4,8,7,5,7,0,10,21,12,0,10,0,10,10,10,5,4,0,10,3,5,3,5,3,6,0,10,0,10,0,10,0,10,3,6,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,16,12,0,10,2,3,7,9,0,10,0,10,7,7,0,10
1400000US42003460001,42003460001,"Census Tract 4600.01, Allegheny County, Pennsylvania",2237,195,99,59,137,64,897,119,521,117,319,97,144,60,120,64,1886,201,44,31,99,63,852,117,384,94,278,92,134,59,95,59,195,82,52,45,23,25,22,19,72,54,10,15,0,10,16,18,84,50,0,10,15,21,12,19,7,10,31,27,10,15,9,13,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,52,63,3,6,0,10,0,10,49,62,0,10,0,10,0,10,20,23,0,10,0,10,11,18,9,14,0,10,0,10,0,10
1400000US42003460002,42003460002,"Census Tract 4600.02, Allegheny County, Pennsylvania",1704,171,117,47,151,81,453,91,481,134,343,111,69,34,90,37,1359,172,101,43,137,83,370,88,437,117,202,72,46,30,66,32,131,61,16,20,0,10,45,34,25,39,27,25,9,14,9,14,70,46,0,10,14,22,14,22,11,16,23,25,8,14,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,14,19,0,10,0,10,4,7,0,10,10,17,0,10,0,10,130,91,0,10,0,10,20,24,8,13,81,86,6,11,15,17
1400000US42003461000,42003461000,"Census Tract 4610, Allegheny County, Pennsylvania",583,55,11,10,47,25,218,38,146,34,57,20,65,20,39,17,457,59,8,8,35,21,171,40,109,29,48,18,59,20,27,15,60,21,0,10,12,13,27,19,15,13,0,10,0,10,6,6,22,14,0,10,0,10,2,3,14,13,6,6,0,10,0,10,26,19,3,5,0,10,12,16,2,4,3,4,0,10,6,6,3,5,0,10,0,10,3,5,0,10,0,10,0,10,0,10,15,10,0,10,0,10,3,4,6,7,0,10,6,6,0,10
1400000US42003462100,42003462100,"Census Tract 4621, Allegheny County, Pennsylvania",981,152,52,47,30,26,400,83,249,74,131,66,64,37,55,36,698,131,19,21,26,24,290,84,158,61,105,54,54,36,46,34,146,63,21,28,4,10,83,50,15,19,13,17,10,15,0,10,69,47,12,28,0,10,19,22,38,33,0,10,0,10,0,10,35,43,0,10,0,10,8,13,27,42,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,33,29,0,10,0,10,0,10,11,17,13,20,0,10,9,14
1400000US42003462600,42003462600,"Census Tract 4626, Allegheny County, Pennsylvania",1506,211,22,24,153,68,598,137,374,107,191,75,92,49,76,36,1011,172,11,16,120,53,381,114,251,84,119,48,69,44,60,37,228,96,11,14,13,23,60,38,80,56,57,45,0,10,7,11,195,79,0,10,13,16,131,80,18,21,8,13,16,19,9,14,40,40,0,10,0,10,26,42,0,10,7,11,7,11,0,10,32,41,0,10,7,11,0,10,25,41,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003463900,42003463900,"Census Tract 4639, Allegheny County, Pennsylvania",1310,173,22,23,128,100,649,169,263,85,114,52,37,26,97,49,914,174,13,21,71,67,491,170,178,75,54,38,37,26,70,33,127,111,9,12,0,10,47,56,42,43,29,31,0,10,0,10,160,130,0,10,25,31,86,126,36,29,13,17,0,10,0,10,30,32,0,10,7,13,16,18,7,12,0,10,0,10,0,10,34,41,0,10,25,39,9,14,0,10,0,10,0,10,0,10,45,38,0,10,0,10,0,10,0,10,18,28,0,10,27,27
1400000US42003464300,42003464300,"Census Tract 4643, Allegheny County, Pennsylvania",1767,176,62,40,120,76,703,128,349,90,247,89,192,74,94,61,1256,135,19,22,63,51,533,107,300,85,221,84,100,60,20,28,171,96,12,21,16,27,49,39,0,10,0,10,32,35,62,57,209,76,6,11,22,25,94,62,34,28,26,33,27,26,0,10,64,42,8,13,19,23,9,14,0,10,0,10,16,17,12,19,50,36,17,22,0,10,18,26,6,11,0,10,9,13,0,10,17,18,0,10,0,10,0,10,9,14,0,10,8,13,0,10
1400000US42003464400,42003464400,"Census Tract 4644, Allegheny County, Pennsylvania",1387,212,121,78,168,91,456,131,402,127,126,66,74,39,40,29,656,191,27,24,70,61,256,103,181,102,50,40,40,26,32,31,178,97,35,42,42,52,32,29,35,36,25,27,9,17,0,10,300,123,10,18,28,45,70,54,150,101,10,19,24,23,8,12,203,110,49,56,28,42,76,61,36,44,14,22,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,50,42,0,10,0,10,22,31,0,10,27,30,1,2,0,10
1400000US42003465600,42003465600,"Census Tract 4656, Allegheny County, Pennsylvania",1305,161,36,28,215,118,580,109,248,82,115,67,75,40,36,34,925,153,27,25,180,110,363,109,209,74,60,42,75,40,11,15,105,69,9,13,9,14,26,22,31,35,30,47,0,10,0,10,177,85,0,10,26,29,113,64,0,10,25,25,0,10,13,21,37,31,0,10,0,10,29,26,8,14,0,10,0,10,0,10,13,18,0,10,0,10,1,4,0,10,0,10,0,10,12,19,48,33,0,10,0,10,48,33,0,10,0,10,0,10,0,10
1400000US42003465800,42003465800,"Census Tract 4658, Allegheny County, Pennsylvania",2022,218,22,24,220,94,813,101,425,113,291,91,186,73,65,43,1498,179,11,17,176,75,570,112,301,85,243,86,164,64,33,31,97,61,0,10,7,12,60,38,19,21,0,10,11,18,0,10,277,127,0,10,37,45,134,64,45,41,40,28,0,10,21,26,57,41,11,16,0,10,28,39,10,16,8,12,0,10,0,10,12,17,0,10,0,10,12,17,0,10,0,10,0,10,0,10,81,65,0,10,0,10,9,16,50,61,0,10,11,16,11,18
1400000US42003468700,42003468700,"Census Tract 4687, Allegheny County, Pennsylvania",809,130,38,30,115,52,276,70,173,52,91,34,83,36,33,22,693,121,31,30,93,47,264,69,131,45,75,34,77,36,22,19,62,31,7,8,9,10,8,12,34,26,4,5,0,10,0,10,43,23,0,10,13,12,0,10,8,11,12,13,5,8,5,8,5,8,0,10,0,10,0,10,0,10,0,10,0,10,5,8,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,6,8,0,10,0,10,4,8,0,10,0,10,1,3,1,3
1400000US42003468800,42003468800,"Census Tract 4688, Allegheny County, Pennsylvania",1275,160,36,31,120,54,604,99,291,121,101,55,82,44,41,31,924,159,28,23,90,50,450,99,194,95,55,37,66,42,41,31,90,57,0,10,0,10,69,44,0,10,21,35,0,10,0,10,191,83,8,12,17,21,73,41,61,67,25,23,7,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,36,46,0,10,0,10,0,10,36,46,0,10,0,10,0,10,34,39,0,10,13,19,12,17,0,10,0,10,9,14,0,10
1400000US42003468900,42003468900,"Census Tract 4689, Allegheny County, Pennsylvania",1638,187,27,29,191,92,730,151,239,88,216,84,158,68,77,45,1246,173,27,29,144,84,519,117,199,80,187,82,111,50,59,42,113,75,0,10,0,10,104,72,0,10,0,10,9,14,0,10,134,106,0,10,25,38,51,58,20,29,19,29,19,29,0,10,22,32,0,10,22,32,0,10,0,10,0,10,0,10,0,10,44,64,0,10,0,10,44,64,0,10,0,10,0,10,0,10,79,47,0,10,0,10,12,18,20,22,10,16,19,29,18,19
1400000US42003469000,42003469000,"Census Tract 4690, Allegheny County, Pennsylvania",2528,134,85,64,194,66,927,106,726,132,309,88,171,68,116,63,1763,188,0,10,172,65,684,113,464,99,256,79,128,58,59,48,333,135,50,53,22,22,131,68,82,43,15,21,33,31,0,10,142,53,0,10,0,10,38,28,67,36,0,10,10,15,27,26,35,31,35,31,0,10,0,10,0,10,0,10,0,10,0,10,18,20,0,10,0,10,9,14,9,14,0,10,0,10,0,10,237,129,0,10,0,10,65,39,104,112,38,37,0,10,30,36
1400000US42003470300,42003470300,"Census Tract 4703, Allegheny County, Pennsylvania",1702,145,48,46,79,54,664,101,454,102,168,57,133,46,156,50,1374,152,26,29,79,54,474,107,389,106,145,56,123,39,138,51,168,84,22,28,0,10,105,65,18,20,13,20,10,15,0,10,130,57,0,10,0,10,57,39,47,39,10,15,0,10,16,18,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,12,18,0,10,0,10,10,17,0,10,0,10,0,10,2,5,18,23,0,10,0,10,18,23,0,10,0,10,0,10,0,10
1400000US42003470400,42003470400,"Census Tract 4704, Allegheny County, Pennsylvania",1372,185,21,21,112,66,575,93,276,80,158,62,157,73,73,34,1052,194,13,17,92,62,410,114,235,77,133,58,132,70,37,27,138,110,8,13,20,23,79,101,10,16,12,19,0,10,9,14,57,32,0,10,0,10,24,22,9,14,7,12,8,12,9,13,11,17,0,10,0,10,11,17,0,10,0,10,0,10,0,10,71,45,0,10,0,10,42,30,12,18,0,10,17,24,0,10,43,30,0,10,0,10,9,15,10,17,6,10,0,10,18,19
1400000US42003470501,42003470501,"Census Tract 4705.01, Allegheny County, Pennsylvania",2087,204,0,10,95,52,1326,211,320,113,110,84,97,55,139,82,1244,190,0,10,70,50,778,195,194,91,27,43,84,50,91,66,300,169,0,10,14,22,161,114,73,74,39,46,13,21,0,10,430,144,0,10,11,18,332,131,26,29,13,21,0,10,48,49,41,48,0,10,0,10,0,10,26,38,15,24,0,10,0,10,5,17,0,10,0,10,5,17,0,10,0,10,0,10,0,10,67,57,0,10,0,10,50,50,1,7,16,25,0,10,0,10
1400000US42003470502,42003470502,"Census Tract 4705.02, Allegheny County, Pennsylvania",1460,131,7,12,109,64,572,96,396,119,186,78,124,64,66,43,1276,137,7,12,109,64,471,84,364,117,181,77,90,57,54,38,80,49,0,10,0,10,26,25,8,14,0,10,34,26,12,18,84,57,0,10,0,10,60,44,24,38,0,10,0,10,0,10,5,9,0,10,0,10,0,10,0,10,5,9,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,15,17,0,10,0,10,15,17,0,10,0,10,0,10,0,10
1400000US42003470600,42003470600,"Census Tract 4706, Allegheny County, Pennsylvania",1660,196,32,37,274,204,726,133,334,73,152,72,120,46,22,20,1384,198,32,37,274,204,585,140,266,71,94,61,111,45,22,20,88,56,0,10,0,10,37,37,26,36,16,19,9,14,0,10,79,54,0,10,0,10,38,43,25,24,16,17,0,10,0,10,75,57,0,10,0,10,66,54,9,14,0,10,0,10,0,10,34,42,0,10,0,10,0,10,8,13,26,40,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003471000,42003471000,"Census Tract 4710, Allegheny County, Pennsylvania",776,65,30,15,62,36,334,52,217,52,62,22,32,13,39,13,580,48,11,9,41,21,266,41,144,36,60,22,29,13,29,13,88,33,14,13,15,18,30,21,22,11,2,4,0,10,5,7,40,21,0,10,0,10,10,8,30,19,0,10,0,10,0,10,27,20,5,7,6,8,13,13,0,10,0,10,0,10,3,4,18,19,0,10,0,10,10,15,8,12,0,10,0,10,0,10,23,20,0,10,0,10,5,7,13,19,0,10,3,5,2,4
1400000US42003472100,42003472100,"Census Tract 4721, Allegheny County, Pennsylvania",1393,159,52,39,141,74,772,137,229,83,121,48,46,28,32,29,760,141,18,23,63,44,465,134,112,63,57,33,22,21,23,25,106,58,0,10,7,12,29,27,52,36,18,21,0,10,0,10,326,126,0,10,71,69,174,79,34,30,39,27,7,12,1,2,56,38,13,17,0,10,9,15,17,25,0,10,9,15,8,12,29,35,0,10,0,10,22,33,7,12,0,10,0,10,0,10,116,55,21,32,0,10,73,51,7,11,7,12,8,13,0,10
1400000US42003472200,42003472200,"Census Tract 4722, Allegheny County, Pennsylvania",1508,184,27,27,108,51,904,175,231,82,107,56,73,33,58,46,833,168,27,27,59,40,440,134,174,75,53,36,56,29,24,26,119,94,0,10,8,12,48,46,6,10,45,47,0,10,12,18,386,135,0,10,15,22,307,132,34,30,0,10,17,19,13,19,135,104,0,10,16,18,99,101,11,18,9,14,0,10,0,10,2,7,0,10,0,10,1,3,1,3,0,10,0,10,0,10,33,28,0,10,10,16,9,15,5,10,0,10,0,10,9,15
1400000US42003472300,42003472300,"Census Tract 4723, Allegheny County, Pennsylvania",1100,120,11,11,160,78,529,99,184,55,94,38,92,46,30,19,797,113,11,11,131,79,389,84,106,38,88,37,56,38,16,14,88,50,0,10,9,14,26,23,42,34,0,10,11,18,0,10,164,53,0,10,16,17,92,37,32,20,0,10,14,16,10,11,47,34,0,10,4,7,22,27,0,10,6,9,11,19,4,6,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,4,7,0,10,0,10,0,10,4,7,0,10,0,10,0,10
1400000US42003472400,42003472400,"Census Tract 4724, Allegheny County, Pennsylvania",1065,105,36,22,64,28,484,94,230,55,139,36,71,35,41,22,715,84,3,5,39,21,329,67,168,53,75,33,60,34,41,22,161,75,16,16,21,17,79,49,21,23,24,19,0,10,0,10,120,51,0,10,0,10,68,42,19,16,22,18,11,13,0,10,24,18,10,12,4,6,0,10,3,5,7,11,0,10,0,10,21,31,7,11,0,10,0,10,14,21,0,10,0,10,0,10,24,16,0,10,0,10,8,12,5,8,11,11,0,10,0,10
1400000US42003473100,42003473100,"Census Tract 4731, Allegheny County, Pennsylvania",2252,184,46,44,62,56,1064,141,536,164,206,98,121,84,217,89,1603,211,0,10,52,54,795,154,384,135,148,69,102,80,122,75,152,102,30,36,0,10,43,44,44,50,0,10,12,19,23,27,192,100,0,10,10,17,102,72,26,44,30,34,7,12,17,25,75,73,16,25,0,10,47,64,0,10,0,10,0,10,12,19,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,230,76,0,10,0,10,77,51,82,52,28,32,0,10,43,39
1400000US42003473200,42003473200,"Census Tract 4732, Allegheny County, Pennsylvania",1571,184,47,31,93,66,662,142,395,81,172,62,96,48,106,44,1029,147,15,13,66,63,456,131,237,63,123,54,51,40,81,35,146,61,0,10,7,11,55,30,52,39,20,21,12,18,0,10,248,96,7,11,20,22,127,73,56,31,11,15,27,24,0,10,73,41,25,26,0,10,4,10,19,27,6,10,6,10,13,22,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,75,38,0,10,0,10,20,18,31,27,12,19,0,10,12,18
