GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52
1400000US42003475402,42003475402,"Census Tract 4754.02, Allegheny County, Pennsylvania",1654,124,1293,147,1255,149,38,46,9,14,29,44,0,10,194,75,48,34,97,57,49,39,0,10,0,10,0,10,5,9,0,10,162,70,883,72,714,94,685,94,29,33,9,14,20,30,0,10,108,52,22,23,68,47,18,20,0,10,0,10,0,10,2,6,0,10,59,34,771,105,579,91,570,93,9,14,0,10,9,14,0,10,86,48,26,24,29,22,31,33,0,10,0,10,0,10,3,5,0,10,103,63
1400000US42003476100,42003476100,"Census Tract 4761, Allegheny County, Pennsylvania",2956,237,2166,263,1921,260,245,111,245,111,0,10,0,10,551,186,336,152,91,61,108,76,16,26,0,10,0,10,85,72,49,59,105,82,1473,170,1141,188,1087,192,54,47,54,47,0,10,0,10,268,117,149,89,48,45,55,45,16,26,0,10,0,10,34,34,16,25,14,23,1483,198,1025,186,834,181,191,97,191,97,0,10,0,10,283,115,187,95,43,43,53,49,0,10,0,10,0,10,51,65,33,52,91,78
1400000US42003476200,42003476200,"Census Tract 4762, Allegheny County, Pennsylvania",1741,150,1420,150,1188,166,232,89,218,83,14,22,0,10,269,84,67,45,167,72,35,29,0,10,0,10,0,10,33,29,0,10,19,20,837,98,649,102,564,104,85,50,71,39,14,22,0,10,157,69,22,23,124,64,11,18,0,10,0,10,0,10,12,18,0,10,19,20,904,98,771,99,624,109,147,66,147,66,0,10,0,10,112,52,45,38,43,28,24,23,0,10,0,10,0,10,21,25,0,10,0,10
1400000US42003477100,42003477100,"Census Tract 4771, Allegheny County, Pennsylvania",1776,183,1548,173,1412,156,136,83,136,83,0,10,0,10,164,65,132,67,0,10,32,26,0,10,0,10,0,10,25,23,14,15,25,23,909,110,781,111,740,106,41,35,41,35,0,10,0,10,101,57,93,56,0,10,8,14,0,10,0,10,0,10,0,10,14,15,13,16,867,128,767,125,672,111,95,61,95,61,0,10,0,10,63,34,39,31,0,10,24,22,0,10,0,10,0,10,25,23,0,10,12,16
1400000US42003477200,42003477200,"Census Tract 4772, Allegheny County, Pennsylvania",1942,169,1705,170,1567,176,138,64,138,64,0,10,0,10,155,62,129,57,0,10,26,29,0,10,0,10,0,10,12,19,0,10,70,39,1020,127,912,134,833,133,79,38,79,38,0,10,0,10,47,37,29,26,0,10,18,25,0,10,0,10,0,10,12,19,0,10,49,34,922,107,793,110,734,122,59,39,59,39,0,10,0,10,108,51,100,53,0,10,8,13,0,10,0,10,0,10,0,10,0,10,21,21
1400000US42003477300,42003477300,"Census Tract 4773, Allegheny County, Pennsylvania",3138,271,2514,246,2096,258,418,140,189,96,0,15,229,121,561,180,561,180,0,15,0,15,0,15,0,15,0,15,48,59,15,26,0,15,1634,237,1352,218,1030,206,322,116,154,86,0,15,168,87,282,132,282,132,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,1504,239,1162,176,1066,163,96,66,35,34,0,15,61,62,279,152,279,152,0,15,0,15,0,15,0,15,0,15,48,59,15,26,0,15
1400000US42003478100,42003478100,"Census Tract 4781, Allegheny County, Pennsylvania",2221,226,1841,197,1581,194,260,117,164,80,13,19,83,74,228,89,228,89,0,10,0,10,0,10,0,10,0,10,50,52,0,10,102,98,1050,170,833,148,719,141,114,70,86,58,13,19,15,25,121,60,121,60,0,10,0,10,0,10,0,10,0,10,50,52,0,10,46,49,1171,148,1008,131,862,129,146,85,78,42,0,10,68,68,107,60,107,60,0,10,0,10,0,10,0,10,0,10,0,10,0,10,56,52
1400000US42003478200,42003478200,"Census Tract 4782, Allegheny County, Pennsylvania",2653,280,2233,285,1950,282,283,100,176,91,66,65,41,44,241,137,241,137,0,15,0,15,0,15,0,15,0,15,48,43,27,30,104,72,1326,193,1162,178,1003,174,159,72,96,56,22,30,41,44,80,95,80,95,0,15,0,15,0,15,0,15,0,15,13,21,27,30,44,43,1327,201,1071,200,947,199,124,59,80,54,44,42,0,15,161,101,161,101,0,15,0,15,0,15,0,15,0,15,35,36,0,15,60,55
1400000US42003479000,42003479000,"Census Tract 4790, Allegheny County, Pennsylvania",974,87,884,85,743,85,141,63,128,61,13,14,0,10,61,26,21,16,22,20,18,16,0,10,0,10,0,10,12,13,8,12,9,10,532,51,484,51,413,53,71,31,58,29,13,14,0,10,35,22,16,15,5,8,14,13,0,10,0,10,0,10,9,13,0,10,4,7,442,59,400,64,330,60,70,37,70,37,0,10,0,10,26,21,5,7,17,19,4,6,0,10,0,10,0,10,3,6,8,12,5,7
1400000US42003480101,42003480101,"Census Tract 4801.01, Allegheny County, Pennsylvania",2228,253,1926,250,1816,255,110,100,110,100,0,15,0,15,110,61,89,57,21,24,0,15,0,15,0,15,23,37,53,51,22,36,94,72,1015,134,898,146,837,144,61,81,61,81,0,15,0,15,49,47,38,43,11,17,0,15,0,15,0,15,0,15,13,27,22,36,33,46,1213,190,1028,182,979,186,49,63,49,63,0,15,0,15,61,47,51,43,10,17,0,15,0,15,0,15,23,37,40,44,0,15,61,55
1400000US42003480102,42003480102,"Census Tract 4801.02, Allegheny County, Pennsylvania",1482,120,1389,124,1246,126,143,62,143,62,0,10,0,10,60,38,23,21,31,29,6,11,0,10,0,10,0,10,0,10,12,16,21,21,727,76,690,78,595,83,95,46,95,46,0,10,0,10,30,28,8,13,22,25,0,10,0,10,0,10,0,10,0,10,2,5,5,9,755,101,699,100,651,98,48,30,48,30,0,10,0,10,30,25,15,17,9,14,6,11,0,10,0,10,0,10,0,10,10,16,16,19
1400000US42003480200,42003480200,"Census Tract 4802, Allegheny County, Pennsylvania",1856,226,1551,191,1386,181,165,87,144,81,0,10,21,22,167,83,143,80,24,27,0,10,0,10,0,10,0,10,46,39,27,44,65,58,970,157,870,140,805,142,65,39,53,34,0,10,12,18,45,36,31,28,14,22,0,10,0,10,0,10,0,10,37,30,0,10,18,19,886,129,681,122,581,103,100,67,91,65,0,10,9,14,122,70,112,70,10,16,0,10,0,10,0,10,0,10,9,14,27,44,47,55
1400000US42003480300,42003480300,"Census Tract 4803, Allegheny County, Pennsylvania",1677,167,1454,148,1295,147,159,65,149,62,10,16,0,10,110,82,71,63,31,46,8,13,0,10,0,10,26,25,0,10,10,12,77,40,881,106,776,91,739,93,37,24,37,24,0,10,0,10,57,60,57,60,0,10,0,10,0,10,0,10,17,20,0,10,4,7,27,24,796,104,678,101,556,95,122,52,112,48,10,16,0,10,53,49,14,15,31,46,8,13,0,10,0,10,9,14,0,10,6,10,50,32
1400000US42003480400,42003480400,"Census Tract 4804, Allegheny County, Pennsylvania",2260,237,1986,208,1602,235,384,144,316,154,68,85,0,10,162,94,138,99,24,36,0,10,0,10,0,10,0,10,41,45,12,20,59,57,1169,156,1117,159,908,172,209,101,181,106,28,42,0,10,52,52,28,36,24,36,0,10,0,10,0,10,0,10,0,10,0,10,0,10,1091,164,869,146,694,149,175,75,135,77,40,45,0,10,110,87,110,87,0,10,0,10,0,10,0,10,0,10,41,45,12,20,59,57
1400000US42003481000,42003481000,"Census Tract 4810, Allegheny County, Pennsylvania",1190,172,834,139,743,142,91,59,54,44,6,11,31,41,282,101,282,101,0,10,0,10,0,10,0,10,0,10,37,39,37,44,0,10,606,108,461,88,399,94,62,50,31,29,0,10,31,41,138,75,138,75,0,10,0,10,0,10,0,10,0,10,7,10,0,10,0,10,584,124,373,98,344,92,29,24,23,21,6,11,0,10,144,69,144,69,0,10,0,10,0,10,0,10,0,10,30,38,37,44,0,10
1400000US42003482500,42003482500,"Census Tract 4825, Allegheny County, Pennsylvania",747,90,680,85,618,88,62,29,40,25,8,10,14,11,35,26,35,26,0,10,0,10,0,10,0,10,0,10,9,10,10,11,13,11,357,64,309,55,281,56,28,18,14,13,0,10,14,11,28,24,28,24,0,10,0,10,0,10,0,10,0,10,9,10,6,9,5,7,390,67,371,68,337,69,34,17,26,16,8,10,0,10,7,8,7,8,0,10,0,10,0,10,0,10,0,10,0,10,4,7,8,9
1400000US42003483800,42003483800,"Census Tract 4838, Allegheny County, Pennsylvania",1194,210,638,136,574,137,64,51,16,18,48,44,0,10,203,93,203,93,0,10,0,10,0,10,0,10,4,8,242,125,27,37,80,99,562,159,223,71,193,65,30,33,7,11,23,30,0,10,121,81,121,81,0,10,0,10,0,10,0,10,4,8,162,98,4,8,48,50,632,126,415,109,381,114,34,45,9,15,25,37,0,10,82,54,82,54,0,10,0,10,0,10,0,10,0,10,80,50,23,37,32,52
1400000US42003484300,42003484300,"Census Tract 4843, Allegheny County, Pennsylvania",1496,281,1168,239,978,259,190,106,180,106,10,15,0,10,107,65,107,65,0,10,0,10,0,10,0,10,0,10,45,40,106,103,70,47,775,209,555,178,492,171,63,52,63,52,0,10,0,10,47,53,47,53,0,10,0,10,0,10,0,10,0,10,34,36,95,98,44,42,721,147,613,141,486,155,127,73,117,71,10,15,0,10,60,38,60,38,0,10,0,10,0,10,0,10,0,10,11,18,11,19,26,28
1400000US42003484500,42003484500,"Census Tract 4845, Allegheny County, Pennsylvania",3072,346,2627,276,2216,265,411,196,397,188,0,15,14,21,180,140,180,140,0,15,0,15,0,15,0,15,0,15,113,109,17,29,135,82,1691,281,1438,194,1111,175,327,162,313,156,0,15,14,21,113,123,113,123,0,15,0,15,0,15,0,15,0,15,60,93,17,29,63,82,1381,173,1189,181,1105,172,84,72,84,72,0,15,0,15,67,66,67,66,0,15,0,15,0,15,0,15,0,15,53,58,0,15,72,59
1400000US42003484600,42003484600,"Census Tract 4846, Allegheny County, Pennsylvania",986,148,837,153,749,139,88,46,59,32,10,17,19,25,71,38,71,38,0,10,0,10,0,10,0,10,0,10,7,13,51,54,20,19,483,102,401,110,364,104,37,25,27,21,5,8,5,9,27,22,27,22,0,10,0,10,0,10,0,10,0,10,7,13,44,53,4,7,503,83,436,88,385,86,51,35,32,25,5,9,14,22,44,31,44,31,0,10,0,10,0,10,0,10,0,10,0,10,7,11,16,18
1400000US42003485000,42003485000,"Census Tract 4850, Allegheny County, Pennsylvania",619,60,526,56,421,56,105,32,84,32,0,10,21,30,51,19,50,19,0,10,1,2,0,10,0,10,0,10,7,9,16,13,19,11,338,43,282,42,227,39,55,25,45,25,0,10,10,15,21,13,20,13,0,10,1,2,0,10,0,10,0,10,7,9,16,13,12,9,281,43,244,42,194,43,50,21,39,21,0,10,11,15,30,16,30,16,0,10,0,10,0,10,0,10,0,10,0,10,0,10,7,8
1400000US42003486700,42003486700,"Census Tract 4867, Allegheny County, Pennsylvania",557,131,355,108,299,94,56,43,48,41,0,10,8,14,165,80,165,80,0,10,0,10,0,10,0,10,0,10,24,36,0,10,13,22,222,70,144,67,123,65,21,25,13,21,0,10,8,14,61,43,61,43,0,10,0,10,0,10,0,10,0,10,12,18,0,10,5,11,335,103,211,85,176,76,35,36,35,36,0,10,0,10,104,67,104,67,0,10,0,10,0,10,0,10,0,10,12,18,0,10,8,16
1400000US42003486800,42003486800,"Census Tract 4868, Allegheny County, Pennsylvania",488,120,399,121,347,113,52,31,50,32,2,5,0,10,28,23,28,23,0,10,0,10,0,10,0,10,0,10,22,25,17,30,22,18,257,74,228,68,193,68,35,28,35,28,0,10,0,10,11,20,11,20,0,10,0,10,0,10,0,10,0,10,7,10,0,10,11,13,231,71,171,67,154,65,17,17,15,15,2,5,0,10,17,14,17,14,0,10,0,10,0,10,0,10,0,10,15,23,17,30,11,13
1400000US42003486900,42003486900,"Census Tract 4869, Allegheny County, Pennsylvania",486,73,376,68,278,55,98,45,78,38,20,27,0,10,74,38,74,38,0,10,0,10,0,10,0,10,0,10,6,10,5,8,25,22,207,51,165,43,114,37,51,32,37,26,14,19,0,10,38,27,38,27,0,10,0,10,0,10,0,10,0,10,0,10,0,10,4,6,279,50,211,50,164,42,47,24,41,24,6,8,0,10,36,27,36,27,0,10,0,10,0,10,0,10,0,10,6,10,5,8,21,21
1400000US42003487000,42003487000,"Census Tract 4870, Allegheny County, Pennsylvania",891,88,815,92,726,84,89,45,73,43,11,11,5,9,40,27,40,27,0,10,0,10,0,10,0,10,0,10,16,17,7,13,13,14,410,61,392,59,370,57,22,15,14,12,6,9,2,5,10,11,10,11,0,10,0,10,0,10,0,10,0,10,8,13,0,10,0,10,481,72,423,73,356,56,67,42,59,40,5,7,3,4,30,25,30,25,0,10,0,10,0,10,0,10,0,10,8,11,7,13,13,14
1400000US42003488100,42003488100,"Census Tract 4881, Allegheny County, Pennsylvania",997,139,914,136,812,127,102,66,88,64,14,15,0,10,24,26,24,26,0,10,0,10,0,10,0,10,0,10,15,15,26,24,18,18,553,97,511,95,456,83,55,51,47,50,8,13,0,10,11,18,11,18,0,10,0,10,0,10,0,10,0,10,7,10,19,22,5,8,444,89,403,85,356,80,47,36,41,32,6,8,0,10,13,19,13,19,0,10,0,10,0,10,0,10,0,10,8,11,7,11,13,15
1400000US42003488200,42003488200,"Census Tract 4882, Allegheny County, Pennsylvania",1649,286,1361,242,1160,212,201,96,191,94,10,15,0,10,252,93,252,93,0,10,0,10,0,10,0,10,0,10,20,21,6,9,10,15,790,177,667,116,545,95,122,79,122,79,0,10,0,10,105,89,105,89,0,10,0,10,0,10,0,10,0,10,13,18,0,10,5,8,859,158,694,157,615,156,79,45,69,41,10,15,0,10,147,72,147,72,0,10,0,10,0,10,0,10,0,10,7,11,6,9,5,8
1400000US42003488300,42003488300,"Census Tract 4883, Allegheny County, Pennsylvania",1077,119,940,121,865,118,75,59,50,56,0,10,25,26,32,31,32,31,0,10,0,10,0,10,0,10,5,8,46,36,12,13,42,35,566,92,485,91,456,92,29,30,23,29,0,10,6,11,6,8,6,8,0,10,0,10,0,10,0,10,5,8,40,32,5,8,25,26,511,74,455,68,409,66,46,35,27,29,0,10,19,21,26,24,26,24,0,10,0,10,0,10,0,10,0,10,6,8,7,10,17,15
1400000US42003488400,42003488400,"Census Tract 4884, Allegheny County, Pennsylvania",2073,208,1837,216,1569,193,268,116,268,116,0,10,0,10,126,84,126,84,0,10,0,10,0,10,0,10,0,10,55,44,24,40,31,38,1080,150,988,153,814,139,174,97,174,97,0,10,0,10,47,46,47,46,0,10,0,10,0,10,0,10,0,10,34,33,0,10,11,19,993,167,849,168,755,181,94,59,94,59,0,10,0,10,79,52,79,52,0,10,0,10,0,10,0,10,0,10,21,25,24,40,20,33
1400000US42003488500,42003488500,"Census Tract 4885, Allegheny County, Pennsylvania",1597,164,1464,165,1355,167,109,66,93,61,0,10,16,26,59,65,59,65,0,10,0,10,0,10,0,10,0,10,50,51,7,10,17,20,779,105,722,97,680,100,42,33,34,30,0,10,8,13,38,60,38,60,0,10,0,10,0,10,0,10,0,10,12,20,7,10,0,10,818,115,742,115,675,112,67,44,59,43,0,10,8,13,21,22,21,22,0,10,0,10,0,10,0,10,0,10,38,47,0,10,17,20
1400000US42003488600,42003488600,"Census Tract 4886, Allegheny County, Pennsylvania",2295,183,2085,205,1930,221,155,101,143,101,12,19,0,10,109,82,109,82,0,10,0,10,0,10,0,10,0,10,1,3,67,81,33,33,1189,183,1100,188,1034,189,66,50,66,50,0,10,0,10,27,30,27,30,0,10,0,10,0,10,0,10,0,10,1,3,52,78,9,16,1106,160,985,159,896,167,89,66,77,64,12,19,0,10,82,68,82,68,0,10,0,10,0,10,0,10,0,10,0,10,15,24,24,29
1400000US42003489001,42003489001,"Census Tract 4890.01, Allegheny County, Pennsylvania",1734,164,1509,154,1361,190,148,119,148,119,0,10,0,10,108,88,100,86,0,10,8,13,0,10,0,10,0,10,36,56,10,17,71,61,990,108,880,92,819,110,61,61,61,61,0,10,0,10,54,76,54,76,0,10,0,10,0,10,0,10,0,10,36,56,10,17,10,16,744,104,629,107,542,116,87,65,87,65,0,10,0,10,54,44,46,41,0,10,8,13,0,10,0,10,0,10,0,10,0,10,61,58
1400000US42003489002,42003489002,"Census Tract 4890.02, Allegheny County, Pennsylvania",1995,139,1815,141,1624,155,191,80,191,80,0,10,0,10,64,50,41,44,8,13,15,22,0,10,0,10,0,10,48,30,9,14,59,42,1042,115,940,118,838,110,102,63,102,63,0,10,0,10,48,48,33,42,0,10,15,22,0,10,0,10,0,10,40,27,0,10,14,20,953,117,875,112,786,114,89,41,89,41,0,10,0,10,16,13,8,12,8,13,0,10,0,10,0,10,0,10,8,14,9,14,45,34
1400000US42003490002,42003490002,"Census Tract 4900.02, Allegheny County, Pennsylvania",2423,252,2185,258,2011,266,174,90,174,90,0,15,0,15,122,76,39,44,23,34,60,52,0,15,0,15,0,15,14,23,0,15,102,72,1336,196,1240,206,1123,214,117,77,117,77,0,15,0,15,67,57,21,32,0,15,46,46,0,15,0,15,0,15,14,23,0,15,15,24,1087,152,945,156,888,154,57,45,57,45,0,15,0,15,55,48,18,29,23,34,14,23,0,15,0,15,0,15,0,15,0,15,87,68
1400000US42003490003,42003490003,"Census Tract 4900.03, Allegheny County, Pennsylvania",1954,175,1685,172,1498,161,187,108,135,103,34,38,18,28,200,84,96,62,59,43,45,45,0,10,0,10,0,10,8,12,0,10,61,50,1138,122,972,121,877,112,95,62,68,54,27,33,0,10,125,58,58,41,41,37,26,25,0,10,0,10,0,10,8,12,0,10,33,30,816,104,713,102,621,96,92,59,67,53,7,12,18,28,75,42,38,32,18,22,19,22,0,10,0,10,0,10,0,10,0,10,28,38
1400000US42003490004,42003490004,"Census Tract 4900.04, Allegheny County, Pennsylvania",2502,176,2241,189,1939,200,302,110,287,101,0,10,15,20,127,61,42,29,74,52,11,18,0,10,0,10,0,10,16,15,51,47,67,50,1456,121,1306,126,1146,131,160,66,160,66,0,10,0,10,79,54,20,22,48,46,11,18,0,10,0,10,0,10,16,15,26,24,29,26,1046,120,935,122,793,120,142,59,127,54,0,10,15,20,48,32,22,19,26,25,0,10,0,10,0,10,0,10,0,10,25,39,38,34
1400000US42003491101,42003491101,"Census Tract 4911.01, Allegheny County, Pennsylvania",3069,271,2847,293,2571,283,276,138,276,138,0,15,0,15,109,57,89,47,20,33,0,15,0,15,0,15,0,15,10,15,16,25,87,73,1607,179,1523,185,1407,174,116,72,116,72,0,15,0,15,21,25,21,25,0,15,0,15,0,15,0,15,0,15,0,15,16,25,47,45,1462,197,1324,205,1164,183,160,107,160,107,0,15,0,15,88,52,68,42,20,33,0,15,0,15,0,15,0,15,10,15,0,15,40,40
1400000US42003491200,42003491200,"Census Tract 4912, Allegheny County, Pennsylvania",1080,113,985,125,871,125,114,52,114,52,0,10,0,10,45,49,45,49,0,10,0,10,0,10,0,10,0,10,0,10,13,17,37,42,591,83,530,79,476,86,54,32,54,32,0,10,0,10,19,21,19,21,0,10,0,10,0,10,0,10,0,10,0,10,5,9,37,42,489,88,455,88,395,82,60,41,60,41,0,10,0,10,26,29,26,29,0,10,0,10,0,10,0,10,0,10,0,10,8,14,0,10
1400000US42003492700,42003492700,"Census Tract 4927, Allegheny County, Pennsylvania",1023,163,910,133,750,142,160,69,125,59,35,32,0,10,33,38,33,38,0,10,0,10,0,10,0,10,0,10,25,28,13,22,42,41,551,125,474,97,413,100,61,35,49,32,12,13,0,10,33,38,33,38,0,10,0,10,0,10,0,10,0,10,10,14,0,10,34,39,472,76,436,72,337,73,99,56,76,51,23,21,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,15,23,13,22,8,12
1400000US42003492800,42003492800,"Census Tract 4928, Allegheny County, Pennsylvania",1026,163,753,154,618,135,135,66,126,63,0,10,9,20,142,84,142,84,0,10,0,10,0,10,0,10,0,10,102,76,0,10,29,34,458,100,387,96,339,95,48,43,39,39,0,10,9,20,71,65,71,65,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,568,160,366,116,279,107,87,48,87,48,0,10,0,10,71,69,71,69,0,10,0,10,0,10,0,10,0,10,102,76,0,10,29,34
1400000US42003492900,42003492900,"Census Tract 4929, Allegheny County, Pennsylvania",978,147,832,149,776,151,56,44,49,40,7,11,0,10,146,67,146,67,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,494,131,472,133,430,124,42,41,42,41,0,10,0,10,22,25,22,25,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,484,108,360,88,346,88,14,11,7,11,7,11,0,10,124,64,124,64,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003494000,42003494000,"Census Tract 4940, Allegheny County, Pennsylvania",662,83,582,85,500,78,82,43,77,42,5,6,0,10,31,21,31,21,0,10,0,10,0,10,0,10,0,10,32,21,4,6,13,10,317,55,261,49,210,43,51,28,46,26,5,6,0,10,17,19,17,19,0,10,0,10,0,10,0,10,0,10,26,20,4,6,9,7,345,60,321,62,290,59,31,20,31,20,0,10,0,10,14,11,14,11,0,10,0,10,0,10,0,10,0,10,6,6,0,10,4,9
1400000US42003495000,42003495000,"Census Tract 4950, Allegheny County, Pennsylvania",1555,194,1449,202,1337,196,112,64,112,64,0,10,0,10,15,23,15,23,0,10,0,10,0,10,0,10,0,10,31,33,0,10,60,38,820,149,730,152,684,151,46,48,46,48,0,10,0,10,15,23,15,23,0,10,0,10,0,10,0,10,0,10,26,32,0,10,49,34,735,150,719,150,653,142,66,42,66,42,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,5,9,0,10,11,19
1400000US42003496101,42003496101,"Census Tract 4961.01, Allegheny County, Pennsylvania",1389,133,1267,127,1156,132,111,53,92,58,19,20,0,10,26,30,26,30,0,10,0,10,0,10,0,10,0,10,32,22,29,43,35,30,686,87,628,90,577,93,51,36,51,36,0,10,0,10,12,19,12,19,0,10,0,10,0,10,0,10,0,10,20,21,0,10,26,25,703,119,639,93,579,95,60,27,41,31,19,20,0,10,14,22,14,22,0,10,0,10,0,10,0,10,0,10,12,18,29,43,9,15
1400000US42003496102,42003496102,"Census Tract 4961.02, Allegheny County, Pennsylvania",2031,183,1917,186,1742,176,175,78,175,78,0,10,0,10,33,27,33,27,0,10,0,10,0,10,0,10,0,10,12,17,27,41,42,38,1042,106,982,111,906,119,76,46,76,46,0,10,0,10,13,16,13,16,0,10,0,10,0,10,0,10,0,10,12,17,0,10,35,35,989,140,935,134,836,120,99,51,99,51,0,10,0,10,20,22,20,22,0,10,0,10,0,10,0,10,0,10,0,10,27,41,7,12
1400000US42003496200,42003496200,"Census Tract 4962, Allegheny County, Pennsylvania",2373,252,2254,253,2004,248,250,161,129,97,106,120,15,27,28,35,28,35,0,15,0,15,0,15,0,15,0,15,11,19,36,52,44,58,1190,183,1172,181,976,165,196,130,92,61,89,112,15,27,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,18,28,1183,173,1082,176,1028,175,54,54,37,45,17,29,0,15,28,35,28,35,0,15,0,15,0,15,0,15,0,15,11,19,36,52,26,32
1400000US42003497000,42003497000,"Census Tract 4970, Allegheny County, Pennsylvania",434,56,405,57,345,51,60,37,57,37,3,5,0,10,16,13,16,13,0,10,0,10,0,10,0,10,0,10,4,5,3,4,6,6,227,36,216,36,180,36,36,22,36,22,0,10,0,10,8,10,8,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,3,5,207,37,189,39,165,35,24,18,21,18,3,5,0,10,8,10,8,10,0,10,0,10,0,10,0,10,0,10,4,5,3,4,3,4
1400000US42003498000,42003498000,"Census Tract 4980, Allegheny County, Pennsylvania",1277,80,1131,86,999,78,132,63,124,62,8,8,0,10,69,50,69,50,0,10,0,10,0,10,0,10,0,10,12,16,55,39,10,11,632,71,564,72,505,67,59,40,59,40,0,10,0,10,21,25,21,25,0,10,0,10,0,10,0,10,0,10,10,13,36,34,1,2,645,68,567,54,494,54,73,34,65,33,8,8,0,10,48,31,48,31,0,10,0,10,0,10,0,10,0,10,2,6,19,21,9,11
1400000US42003499300,42003499300,"Census Tract 4993, Allegheny County, Pennsylvania",722,116,665,112,586,101,79,47,61,38,12,19,6,9,21,24,21,24,0,10,0,10,0,10,0,10,0,10,22,27,0,10,14,15,391,61,373,59,320,56,53,34,41,28,6,9,6,9,5,7,5,7,0,10,0,10,0,10,0,10,0,10,6,10,0,10,7,10,331,80,292,75,266,66,26,22,20,20,6,10,0,10,16,24,16,24,0,10,0,10,0,10,0,10,0,10,16,25,0,10,7,11
1400000US42003499400,42003499400,"Census Tract 4994, Allegheny County, Pennsylvania",1130,142,970,136,889,127,81,56,72,53,0,10,9,14,35,38,35,38,0,10,0,10,0,10,0,10,0,10,78,46,11,17,36,36,545,90,490,95,434,90,56,38,47,34,0,10,9,14,0,10,0,10,0,10,0,10,0,10,0,10,0,10,46,32,0,10,9,14,585,111,480,99,455,97,25,25,25,25,0,10,0,10,35,38,35,38,0,10,0,10,0,10,0,10,0,10,32,30,11,17,27,25
1400000US42003500300,42003500300,"Census Tract 5003, Allegheny County, Pennsylvania",1745,161,1641,153,1513,174,128,67,103,62,10,15,15,21,70,56,70,56,0,10,0,10,0,10,0,10,0,10,24,36,0,10,10,17,897,126,873,115,819,116,54,38,29,26,10,15,15,21,0,10,0,10,0,10,0,10,0,10,0,10,0,10,24,36,0,10,0,10,848,107,768,107,694,123,74,51,74,51,0,10,0,10,70,56,70,56,0,10,0,10,0,10,0,10,0,10,0,10,0,10,10,17
1400000US42003501000,42003501000,"Census Tract 5010, Allegheny County, Pennsylvania",680,89,639,77,561,74,78,41,75,42,3,4,0,10,9,9,9,9,0,10,0,10,0,10,0,10,0,10,11,10,14,19,7,11,313,51,291,43,247,40,44,25,44,25,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,3,6,12,19,7,11,367,59,348,57,314,56,34,20,31,21,3,4,0,10,9,9,9,9,0,10,0,10,0,10,0,10,0,10,8,8,2,3,0,10
1400000US42003503002,42003503002,"Census Tract 5030.02, Allegheny County, Pennsylvania",3215,223,3018,239,2669,258,349,154,334,152,0,15,15,20,28,31,28,31,0,15,0,15,0,15,0,15,0,15,78,53,0,15,91,62,1542,214,1428,203,1226,185,202,107,199,106,0,15,3,6,0,15,0,15,0,15,0,15,0,15,0,15,0,15,62,55,0,15,52,52,1673,220,1590,231,1443,247,147,89,135,87,0,15,12,20,28,31,28,31,0,15,0,15,0,15,0,15,0,15,16,15,0,15,39,34
