route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
074-164,1609-Liberty-Weekday-31,9422-1387498,Inbound-HOMEWOOD-EAST LIBERTY,1,074 -221,0740111
074-164,1609-Liberty-Weekday-31,9423-1387564,Inbound-HOMEWOOD-EAST LIBERTY,1,074 -222,0740111
074-164,1609-Liberty-Weekday-31,9424-1387567,Inbound-HOMEWOOD-EAST LIBERTY,1,074 -223,0740111
074-164,1609-Liberty-Weekday-31,9425-1387568,Inbound-HOMEWOOD-EAST LIBERTY,1,074 -224,0740111
074-164,1609-Liberty-Weekday-31,9426-1387564,Inbound-HOMEWOOD-EAST LIBERTY,1,074 -222,0740111
074-164,1609-Liberty-Weekday-31,9427-1387567,Inbound-HOMEWOOD-EAST LIBERTY,1,074 -223,0740111
074-164,1609-Liberty-Weekday-31,9428-1387568,Inbound-HOMEWOOD-EAST LIBERTY,1,074 -224,0740111
074-164,1609-Liberty-Weekday-31,9429-1387569,Inbound-HOMEWOOD-EAST LIBERTY,1,074 -225,0740111
074-164,1609-Liberty-Weekday-31,9430-1387568,Inbound-HOMEWOOD-EAST LIBERTY,1,074 -224,0740111
074-164,1609-Liberty-Weekday-31,9431-1387595,Inbound-HOMEWOOD-EAST LIBERTY,1,089 -368,0740111
088-164,1609-Liberty-Weekday-31,9432-1387298,Inbound-PENN-GARFIELD TO DOWNTOWN,1,088 -345,0880070
088-164,1609-Liberty-Weekday-31,9433-1387306,Inbound-PENN-GARFIELD TO DOWNTOWN,1,088 -346,0880070
088-164,1609-Liberty-Weekday-31,9434-1387297,Inbound-PENN-GARFIELD TO DOWNTOWN,1,088 -347,0880070
088-164,1609-Liberty-Weekday-31,9435-1387370,Inbound-PENN-GARFIELD TO DOWNTOWN,1,088 -349,0880070
088-164,1609-Liberty-Weekday-31,9436-1387453,Inbound-PENN-GARFIELD TO DOWNTOWN,1,088 -351,0880070
088-164,1609-Liberty-Weekday-31,9437-1387533,Inbound-PENN-GARFIELD TO DOWNTOWN,1,088 -352,0880070
088-164,1609-Liberty-Weekday-31,9438-1387596,Inbound-PENN-GARFIELD TO DOWNTOWN,1,071C-148,0880070
088-164,1609-Liberty-Weekday-31,9439-1387540,Inbound-PENN-GARFIELD TO DOWNTOWN,1,071D-195,0880070
088-164,1609-Liberty-Weekday-31,9440-1387583,Inbound-PENN-GARFIELD TO DOWNTOWN,1,088 -353,0880070
088-164,1609-Liberty-Weekday-31,9441-1387303,Inbound-PENN-GARFIELD TO DOWNTOWN,1,071C-151,0880070
088-164,1609-Liberty-Weekday-31,9442-1387348,Inbound-PENN-GARFIELD TO DOWNTOWN,1,071D-198,0880070
088-164,1609-Liberty-Weekday-31,9443-1387641,Inbound-PENN-GARFIELD TO DOWNTOWN,1,071D-200,0880070
088-164,1609-Liberty-Weekday-31,9444-1387320,Inbound-PENN-GARFIELD TO DOWNTOWN,1,086 -308,0880070
088-164,1609-Liberty-Weekday-31,9445-1387638,Inbound-PENN-GARFIELD TO DOWNTOWN,1,088 -354,0880070
088-164,1609-Liberty-Weekday-31,9446-1387352,Inbound-PENN-GARFIELD TO DOWNTOWN,1,086 -310,0880070
088-164,1609-Liberty-Weekday-31,9447-1387304,Inbound-PENN-GARFIELD TO DOWNTOWN,1,088 -355,0880070
088-164,1609-Liberty-Weekday-31,9448-1387528,Inbound-PENN-GARFIELD TO DOWNTOWN,1,088 -356,0880070
088-164,1609-Liberty-Weekday-31,9449-1387581,Inbound-PENN-GARFIELD TO DOWNTOWN,1,P1  -388,0880070
088-164,1609-Liberty-Weekday-31,9450-1387549,Inbound-PENN-GARFIELD TO DOWNTOWN,1,P1  -390,0880070
088-164,1609-Liberty-Weekday-31,9451-1387363,Inbound-PENN-GARFIELD TO DOWNTOWN,1,088 -357,0880070
088-164,1609-Liberty-Weekday-31,9452-1387329,Inbound-PENN-GARFIELD TO DOWNTOWN,1,071C-168,0880070
088-164,1609-Liberty-Weekday-31,9453-1387529,Inbound-PENN-GARFIELD TO DOWNTOWN,1,088 -358,0880070
088-164,1609-Liberty-Weekday-31,9454-1387516,Inbound-PENN-GARFIELD TO DOWNTOWN,1,088 -359,0880070
088-164,1609-Liberty-Weekday-31,9455-1387623,Inbound-PENN-GARFIELD TO DOWNTOWN,1,088 -360,0880070
088-164,1609-Liberty-Weekday-31,9456-1387432,Inbound-PENN-GARFIELD TO DOWNTOWN,1,088 -361,0880070
088-164,1609-Liberty-Weekday-31,9457-1387560,Inbound-PENN-GARFIELD TO DOWNTOWN,1,088 -362,0880070
082-164,1609-Liberty-Weekday-31,9458-1387375,Outbound-LINCOLN LINKED TO 79 EAST HILLS,0,071D-179,0820073
P78-164,1609-Liberty-Weekday-31,9459-1387182,Outbound-OAKMONT VIA LAKETON ROAD,0,P78 -464,P780053
082-164,1609-Liberty-Weekday-31,9460-1387377,Outbound-LINCOLN-CENTRE AV,0,082 -264,0820065
077-164,1609-Liberty-Weekday-31,9461-1387254,Outbound-PENN HILLS-SALTSBURG TO CCAC-BOYCE,0,077 -252,0770131
082-164,1609-Liberty-Weekday-31,9462-1387351,Outbound-LINCOLN LINKED TO 79 EAST HILLS,0,071D-182,0820073
P78-164,1609-Liberty-Weekday-31,9463-1387181,Outbound-OAKMONT VIA LAKETON ROAD,0,P78 -465,P780053
077-164,1609-Liberty-Weekday-31,9464-1387257,Outbound-PENN HILLS-LEECHBURG TO CCAC BOYCE,0,077 -253,0770130
082-164,1609-Liberty-Weekday-31,9465-1387331,Outbound-LINCOLN-CENTRE AV,0,082 -266,0820065
P78-164,1609-Liberty-Weekday-31,9467-1387178,Outbound-OAKMONT VIA LAKETON ROAD,0,P78 -467,P780053
082-164,1609-Liberty-Weekday-31,9468-1387341,Outbound-LINCOLN LINKED TO 79 EAST HILLS,0,082 -267,0820073
077-164,1609-Liberty-Weekday-31,9469-1387258,Outbound-PENN HILLS-SALTSBURG TO CCAC-BOYCE,0,077 -254,0770131
P78-164,1609-Liberty-Weekday-31,9470-1387248,Outbound-OAKMONT VIA LAKETON ROAD,0,P78 -468,P780053
082-164,1609-Liberty-Weekday-31,9471-1387332,Outbound-LINCOLN-CENTRE AV,0,082 -269,0820065
077-164,1609-Liberty-Weekday-31,9472-1387261,Outbound-PENN HILLS-LEECHBURG TO CCAC BOYCE,0,067 -051,0770130
082-164,1609-Liberty-Weekday-31,9474-1387377,Outbound-LINCOLN LINKED TO 79 EAST HILLS,0,082 -264,0820073
P78-164,1609-Liberty-Weekday-31,9476-1387182,Outbound-OAKMONT VIA LAKETON ROAD,0,P78 -464,P780053
082-164,1609-Liberty-Weekday-31,9477-1387380,Outbound-LINCOLN-CENTRE AV,0,082 -271,0820065
077-164,1609-Liberty-Weekday-31,9478-1387262,Outbound-PENN HILLS-SALTSBURG TO CCAC-BOYCE,0,077 -256,0770131
082-164,1609-Liberty-Weekday-31,9481-1387331,Outbound-LINCOLN-CENTRE AV,0,082 -266,0820065
P78-164,1609-Liberty-Weekday-31,9482-1387181,Outbound-OAKMONT VIA LAKETON ROAD,0,P78 -465,P780053
077-164,1609-Liberty-Weekday-31,9483-1387296,Outbound-PENN HILLS-LEECHBURG TO CCAC BOYCE,0,077 -255,0770130
082-164,1609-Liberty-Weekday-31,9485-1387183,Outbound-LINCOLN LINKED TO 79 EAST HILLS,0,082 -265,0820073
P78-164,1609-Liberty-Weekday-31,9487-1387178,Outbound-OAKMONT VIA LAKETON ROAD,0,P78 -467,P780053
082-164,1609-Liberty-Weekday-31,9488-1387130,Outbound-LINCOLN-CENTRE AV,0,082 -268,0820065
077-164,1609-Liberty-Weekday-31,9489-1387256,Outbound-PENN HILLS-SALTSBURG TO CCAC-BOYCE,0,067 -048,0770131
082-164,1609-Liberty-Weekday-31,9490-1387332,Outbound-LINCOLN-CENTRE AV,0,082 -269,0820065
077-164,1609-Liberty-Weekday-31,9492-1387260,Outbound-PENN HILLS-LEECHBURG TO CCAC BOYCE,0,067 -049,0770130
082-164,1609-Liberty-Weekday-31,9493-1387128,Outbound-LINCOLN LINKED TO 79 EAST HILLS,0,082 -270,0820073
082-164,1609-Liberty-Weekday-31,9494-1387380,Outbound-LINCOLN-CENTRE AV,0,082 -271,0820065
077-164,1609-Liberty-Weekday-31,9495-1387258,Outbound-PENN HILLS-SALTSBURG TO CCAC-BOYCE,0,077 -254,0770131
082-164,1609-Liberty-Weekday-31,9496-1387331,Outbound-LINCOLN-CENTRE AV,0,082 -266,0820065
077-164,1609-Liberty-Weekday-31,9497-1387261,Outbound-PENN HILLS-LEECHBURG TO CCAC BOYCE,0,067 -051,0770130
082-164,1609-Liberty-Weekday-31,9498-1387389,Outbound-LINCOLN LINKED TO 79 EAST HILLS,0,082 -272,0820073
082-164,1609-Liberty-Weekday-31,9499-1387616,Outbound-LINCOLN-CENTRE AV,0,082 -273,0820065
077-164,1609-Liberty-Weekday-31,9500-1387262,Outbound-PENN HILLS-SALTSBURG TO CCAC-BOYCE,0,077 -256,0770131
082-164,1609-Liberty-Weekday-31,9501-1387617,Outbound-LINCOLN-CENTRE AV,0,082 -275,0820065
077-164,1609-Liberty-Weekday-31,9502-1387252,Outbound-PENN HILLS-LEECHBURG TO CCAC BOYCE,0,067 -054,0770130
082-164,1609-Liberty-Weekday-31,9503-1387435,Outbound-LINCOLN LINKED TO 79 EAST HILLS,0,082 -274,0820073
082-164,1609-Liberty-Weekday-31,9504-1387575,Outbound-LINCOLN-CENTRE AV,0,082 -276,0820065
077-164,1609-Liberty-Weekday-31,9505-1387256,Outbound-PENN HILLS-SALTSBURG TO CCAC-BOYCE,0,067 -048,0770131
082-164,1609-Liberty-Weekday-31,9506-1387621,Outbound-LINCOLN-CENTRE AV,0,082 -278,0820065
077-164,1609-Liberty-Weekday-31,9507-1387257,Outbound-PENN HILLS-LEECHBURG TO CCAC BOYCE,0,077 -253,0770130
082-164,1609-Liberty-Weekday-31,9508-1387503,Outbound-LINCOLN LINKED TO 79 EAST HILLS,0,082 -277,0820073
082-164,1609-Liberty-Weekday-31,9509-1387616,Outbound-LINCOLN-CENTRE AV,0,082 -273,0820065
077-164,1609-Liberty-Weekday-31,9510-1387258,Outbound-PENN HILLS-SALTSBURG TO CCAC-BOYCE,0,077 -254,0770131
082-164,1609-Liberty-Weekday-31,9511-1387617,Outbound-LINCOLN-CENTRE AV,0,082 -275,0820065
077-164,1609-Liberty-Weekday-31,9512-1387259,Outbound-PENN HILLS-LEECHBURG TO CCAC BOYCE,0,067 -050,0770130
082-164,1609-Liberty-Weekday-31,9513-1387544,Outbound-LINCOLN LINKED TO 79 EAST HILLS,0,082 -279,0820073
082-164,1609-Liberty-Weekday-31,9514-1387575,Outbound-LINCOLN-CENTRE AV,0,082 -276,0820065
077-164,1609-Liberty-Weekday-31,9515-1387262,Outbound-PENN HILLS-SALTSBURG TO CCAC-BOYCE,0,077 -256,0770131
082-164,1609-Liberty-Weekday-31,9516-1387621,Outbound-LINCOLN-CENTRE AV,0,082 -278,0820065
077-164,1609-Liberty-Weekday-31,9517-1387296,Outbound-PENN HILLS-LEECHBURG TO CCAC BOYCE,0,077 -255,0770130
082-164,1609-Liberty-Weekday-31,9518-1387613,Outbound-LINCOLN LINKED TO 79 EAST HILLS,0,082 -280,0820073
082-164,1609-Liberty-Weekday-31,9519-1387475,Outbound-LINCOLN-CENTRE AV,0,082 -281,0820065
077-164,1609-Liberty-Weekday-31,9520-1387285,Outbound-PENN HILLS-SALTSBURG TO CCAC-BOYCE,0,077 -257,0770131
P78-164,1609-Liberty-Weekday-31,9521-1387249,Outbound-OAKMONT VIA LAKETON ROAD,0,P78 -471,P780053
082-164,1609-Liberty-Weekday-31,9522-1387618,Outbound-LINCOLN-CENTRE AV,0,082 -283,0820065
077-164,1609-Liberty-Weekday-31,9524-1387216,Outbound-PENN HILLS-LEECHBURG TO CCAC BOYCE,0,077 -258,0770130
082-164,1609-Liberty-Weekday-31,9525-1387397,Outbound-LINCOLN-CENTRE AV,0,082 -282,0820065
P78-164,1609-Liberty-Weekday-31,9526-1387349,Outbound-OAKMONT VIA LAKETON ROAD,0,P78 -473,P780053
082-164,1609-Liberty-Weekday-31,9527-1387576,Outbound-LINCOLN-CENTRE AV,0,082 -284,0820065
077-164,1609-Liberty-Weekday-31,9528-1387318,Outbound-PENN HILLS-SALTSBURG TO CCAC-BOYCE,0,067 -055,0770131
P69-164,1609-Liberty-Weekday-31,9529-1387257,Outbound-TRAFFORD FLYER,0,077 -253,P690057
P78-164,1609-Liberty-Weekday-31,9530-1387179,Outbound-OAKMONT VIA LAKETON ROAD,0,P78 -474,P780053
082-164,1609-Liberty-Weekday-31,9531-1387624,Outbound-LINCOLN-CENTRE AV,0,082 -285,0820065
077-164,1609-Liberty-Weekday-31,9532-1387259,Outbound-PENN HILLS-LEECHBURG TO CCAC BOYCE,0,067 -050,0770130
P78-164,1609-Liberty-Weekday-31,9533-1387635,Outbound-OAKMONT VIA LAKETON ROAD,0,P78 -472,P780053
082-164,1609-Liberty-Weekday-31,9534-1387350,Outbound-LINCOLN-CENTRE AV,0,071C-153,0820065
P69-164,1609-Liberty-Weekday-31,9535-1387319,Outbound-TRAFFORD FLYER,0,071C-166,P690057
P78-164,1609-Liberty-Weekday-31,9536-1387528,Outbound-OAKMONT VIA LAKETON ROAD,0,088 -356,P780053
082-164,1609-Liberty-Weekday-31,9537-1387477,Outbound-LINCOLN-CENTRE AV,0,082 -286,0820065
077-164,1609-Liberty-Weekday-31,9539-1387218,Outbound-PENN HILLS-SALTSBURG TO CCAC-BOYCE,0,077 -259,0770131
P78-164,1609-Liberty-Weekday-31,9540-1387242,Outbound-OAKMONT VIA LAKETON ROAD,0,071C-170,P780053
P69-164,1609-Liberty-Weekday-31,9541-1387317,Outbound-TRAFFORD FLYER,0,069 -067,P690057
082-164,1609-Liberty-Weekday-31,9542-1387488,Outbound-LINCOLN-CENTRE AV,0,082 -288,0820065
P78-164,1609-Liberty-Weekday-31,9543-1387249,Outbound-OAKMONT VIA LAKETON ROAD,0,P78 -471,P780053
077-164,1609-Liberty-Weekday-31,9544-1387296,Outbound-PENN HILLS-LEECHBURG TO CCAC BOYCE,0,077 -255,0770130
082-164,1609-Liberty-Weekday-31,9545-1387416,Outbound-LINCOLN-CENTRE AV,0,082 -287,0820065
P69-164,1609-Liberty-Weekday-31,9546-1387251,Outbound-TRAFFORD FLYER,0,P69 -457,P690057
082-164,1609-Liberty-Weekday-31,9547-1387576,Outbound-LINCOLN-CENTRE AV,0,082 -284,0820065
P78-164,1609-Liberty-Weekday-31,9548-1387349,Outbound-OAKMONT VIA LAKETON ROAD,0,P78 -473,P780053
077-164,1609-Liberty-Weekday-31,9550-1387363,Outbound-PENN HILLS-SALTSBURG TO CCAC-BOYCE,0,088 -357,0770131
082-164,1609-Liberty-Weekday-31,9551-1387624,Outbound-LINCOLN-CENTRE AV,0,082 -285,0820065
P78-164,1609-Liberty-Weekday-31,9552-1387179,Outbound-OAKMONT VIA LAKETON ROAD,0,P78 -474,P780053
077-164,1609-Liberty-Weekday-31,9553-1387216,Outbound-PENN HILLS-LEECHBURG TO CCAC BOYCE,0,077 -258,0770130
082-164,1609-Liberty-Weekday-31,9554-1387535,Outbound-LINCOLN-CENTRE AV,0,082 -289,0820065
082-164,1609-Liberty-Weekday-31,9555-1387477,Outbound-LINCOLN LINKED TO 79 EAST HILLS,0,082 -286,0820073
077-164,1609-Liberty-Weekday-31,9557-1387217,Outbound-PENN HILLS-SALTSBURG TO CCAC-BOYCE,0,077 -260,0770131
082-164,1609-Liberty-Weekday-31,9558-1387488,Outbound-LINCOLN-CENTRE AV,0,082 -288,0820065
082-164,1609-Liberty-Weekday-31,9559-1387614,Outbound-LINCOLN LINKED TO 79 EAST HILLS,0,086 -311,0820073
077-164,1609-Liberty-Weekday-31,9561-1387276,Outbound-PENN HILLS-LEECHBURG TO CCAC BOYCE,0,077 -261,0770130
082-164,1609-Liberty-Weekday-31,9562-1387535,Outbound-LINCOLN-CENTRE AV,0,082 -289,0820065
082-164,1609-Liberty-Weekday-31,9563-1387491,Outbound-LINCOLN LINKED TO 79 EAST HILLS,0,071D-212,0820073
077-164,1609-Liberty-Weekday-31,9564-1387252,Outbound-PENN HILLS-SALTSBURG TO CCAC-BOYCE,0,067 -054,0770131
082-164,1609-Liberty-Weekday-31,9565-1387562,Outbound-LINCOLN-CENTRE AV,0,082 -290,0820065
082-164,1609-Liberty-Weekday-31,9566-1387625,Outbound-LINCOLN LINKED TO 79 EAST HILLS,0,079 -263,0820073
077-164,1609-Liberty-Weekday-31,9567-1387217,Outbound-PENN HILLS-LEECHBURG TO CCAC BOYCE,0,077 -260,0770130
082-164,1609-Liberty-Weekday-31,9568-1387512,Outbound-LINCOLN-CENTRE AV,0,082 -291,0820065
082-164,1609-Liberty-Weekday-31,9569-1387381,Outbound-LINCOLN LINKED TO 79 EAST HILLS,0,082 -292,0820073
077-164,1609-Liberty-Weekday-31,9570-1387276,Outbound-PENN HILLS TO FRANKSTOWN-HULTON ONLY,0,077 -261,0770129
082-164,1609-Liberty-Weekday-31,9571-1387334,Outbound-LINCOLN-CENTRE AV,0,082 -293,0820065
082-164,1609-Liberty-Weekday-31,9572-1387513,Outbound-LINCOLN-CENTRE AV,0,071B-126,0820065
082-164,1609-Liberty-Weekday-31,9573-1387626,Outbound-LINCOLN-CENTRE AV,0,086 -318,0820065
079-164,1609-Liberty-Weekday-31,9574-1387375,Outbound-EAST HILLS TO WILKINSBURG STATION,0,071D-179,0790058
079-164,1609-Liberty-Weekday-31,9575-1387351,Outbound-EAST HILLS TO WILKINSBURG STATION,0,071D-182,0790058
079-164,1609-Liberty-Weekday-31,9576-1387341,Outbound-EAST HILLS TO WILKINSBURG STATION,0,082 -267,0790058
079-164,1609-Liberty-Weekday-31,9577-1387377,Outbound-EAST HILLS TO WILKINSBURG STATION,0,082 -264,0790058
079-164,1609-Liberty-Weekday-31,9578-1387183,Outbound-EAST HILLS TO WILKINSBURG STATION,0,082 -265,0790058
079-164,1609-Liberty-Weekday-31,9579-1387128,Outbound-EAST HILLS TO WILKINSBURG STATION,0,082 -270,0790058
079-164,1609-Liberty-Weekday-31,9580-1387389,Outbound-EAST HILLS TO WILKINSBURG STATION,0,082 -272,0790058
079-164,1609-Liberty-Weekday-31,9581-1387435,Outbound-EAST HILLS TO WILKINSBURG STATION,0,082 -274,0790058
079-164,1609-Liberty-Weekday-31,9582-1387503,Outbound-EAST HILLS TO WILKINSBURG STATION,0,082 -277,0790058
079-164,1609-Liberty-Weekday-31,9583-1387544,Outbound-EAST HILLS TO WILKINSBURG STATION,0,082 -279,0790058
079-164,1609-Liberty-Weekday-31,9584-1387613,Outbound-EAST HILLS TO WILKINSBURG STATION,0,082 -280,0790058
079-164,1609-Liberty-Weekday-31,9585-1387641,Outbound-EAST HILLS TO WILKINSBURG STATION,0,071D-200,0790048
079-164,1609-Liberty-Weekday-31,9586-1387345,Outbound-EAST HILLS TO WILKINSBURG STATION,0,P16 -427,0790048
079-164,1609-Liberty-Weekday-31,9587-1387352,Outbound-EAST HILLS TO WILKINSBURG STATION,0,086 -310,0790048
079-164,1609-Liberty-Weekday-31,9588-1387356,Outbound-EAST HILLS TO WILKINSBURG STATION,0,086 -312,0790048
079-164,1609-Liberty-Weekday-31,9589-1387358,Outbound-EAST HILLS TO WILKINSBURG STATION,0,086 -314,0790048
079-164,1609-Liberty-Weekday-31,9590-1387574,Outbound-EAST HILLS TO WILKINSBURG STATION,0,075 -243,0790048
079-164,1609-Liberty-Weekday-31,9591-1387355,Outbound-EAST HILLS TO WILKINSBURG STATION,0,075 -245,0790048
079-164,1609-Liberty-Weekday-31,9592-1387477,Outbound-EAST HILLS TO WILKINSBURG STATION,0,082 -286,0790058
079-164,1609-Liberty-Weekday-31,9593-1387614,Outbound-EAST HILLS TO WILKINSBURG STATION,0,086 -311,0790058
079-164,1609-Liberty-Weekday-31,9594-1387491,Outbound-EAST HILLS TO WILKINSBURG STATION,0,071D-212,0790058
079-164,1609-Liberty-Weekday-31,9595-1387625,Outbound-EAST HILLS TO WILKINSBURG STATION,0,079 -263,0790058
079-164,1609-Liberty-Weekday-31,9596-1387381,Outbound-EAST HILLS TO WILKINSBURG STATION,0,082 -292,0790058
082-164,1609-Liberty-Weekday-31,9597-1387375,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,071D-179,0820075
082-164,1609-Liberty-Weekday-31,9598-1387377,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -264,0820075
082-164,1609-Liberty-Weekday-31,9599-1387351,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,071D-182,0820075
082-164,1609-Liberty-Weekday-31,9600-1387331,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -266,0820075
082-164,1609-Liberty-Weekday-31,9601-1387341,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -267,0820075
082-164,1609-Liberty-Weekday-31,9602-1387332,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -269,0820075
082-164,1609-Liberty-Weekday-31,9603-1387377,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -264,0820075
082-164,1609-Liberty-Weekday-31,9604-1387380,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -271,0820075
082-164,1609-Liberty-Weekday-31,9605-1387331,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -266,0820075
082-164,1609-Liberty-Weekday-31,9606-1387183,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -265,0820075
082-164,1609-Liberty-Weekday-31,9607-1387130,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -268,0820075
082-164,1609-Liberty-Weekday-31,9608-1387332,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -269,0820075
082-164,1609-Liberty-Weekday-31,9609-1387128,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -270,0820075
082-164,1609-Liberty-Weekday-31,9610-1387380,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -271,0820075
082-164,1609-Liberty-Weekday-31,9611-1387331,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -266,0820075
082-164,1609-Liberty-Weekday-31,9613-1387389,Inbound-LINCOLN TO DOWNTOWN,1,082 -272,0820072
082-164,1609-Liberty-Weekday-31,9615-1387616,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -273,0820075
082-164,1609-Liberty-Weekday-31,9616-1387617,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -275,0820075
082-164,1609-Liberty-Weekday-31,9618-1387435,Inbound-LINCOLN TO DOWNTOWN,1,082 -274,0820072
082-164,1609-Liberty-Weekday-31,9620-1387575,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -276,0820075
082-164,1609-Liberty-Weekday-31,9621-1387621,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -278,0820075
082-164,1609-Liberty-Weekday-31,9622-1387503,Inbound-LINCOLN TO DOWNTOWN,1,082 -277,0820072
082-164,1609-Liberty-Weekday-31,9623-1387616,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -273,0820075
082-164,1609-Liberty-Weekday-31,9624-1387617,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -275,0820075
082-164,1609-Liberty-Weekday-31,9625-1387544,Inbound-LINCOLN TO DOWNTOWN,1,082 -279,0820072
082-164,1609-Liberty-Weekday-31,9626-1387575,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -276,0820075
082-164,1609-Liberty-Weekday-31,9627-1387621,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -278,0820075
082-164,1609-Liberty-Weekday-31,9629-1387613,Inbound-LINCOLN TO DOWNTOWN,1,082 -280,0820072
082-164,1609-Liberty-Weekday-31,9631-1387475,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -281,0820075
082-164,1609-Liberty-Weekday-31,9632-1387618,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -283,0820075
082-164,1609-Liberty-Weekday-31,9634-1387397,Inbound-LINCOLN TO DOWNTOWN,1,082 -282,0820072
082-164,1609-Liberty-Weekday-31,9636-1387576,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -284,0820075
082-164,1609-Liberty-Weekday-31,9637-1387624,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -285,0820075
082-164,1609-Liberty-Weekday-31,9638-1387350,Inbound-LINCOLN TO DOWNTOWN,1,071C-153,0820072
082-164,1609-Liberty-Weekday-31,9640-1387477,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -286,0820075
082-164,1609-Liberty-Weekday-31,9642-1387488,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -288,0820075
082-164,1609-Liberty-Weekday-31,9644-1387416,Inbound-LINCOLN TO DOWNTOWN,1,082 -287,0820072
082-164,1609-Liberty-Weekday-31,9645-1387576,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -284,0820075
082-164,1609-Liberty-Weekday-31,9647-1387624,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -285,0820075
082-164,1609-Liberty-Weekday-31,9648-1387535,Inbound-LINCOLN TO DOWNTOWN,1,082 -289,0820072
082-164,1609-Liberty-Weekday-31,9649-1387477,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -286,0820075
082-164,1609-Liberty-Weekday-31,9651-1387488,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -288,0820075
082-164,1609-Liberty-Weekday-31,9654-1387614,Inbound-LINCOLN TO DOWNTOWN,1,086 -311,0820072
082-164,1609-Liberty-Weekday-31,9655-1387535,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -289,0820075
082-164,1609-Liberty-Weekday-31,9657-1387491,Inbound-LINCOLN TO DOWNTOWN,1,071D-212,0820072
082-164,1609-Liberty-Weekday-31,9658-1387562,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -290,0820075
082-164,1609-Liberty-Weekday-31,9660-1387625,Inbound-LINCOLN TO DOWNTOWN,1,079 -263,0820072
082-164,1609-Liberty-Weekday-31,9661-1387512,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -291,0820075
082-164,1609-Liberty-Weekday-31,9663-1387381,Inbound-LINCOLN TO DOWNTOWN,1,082 -292,0820072
082-164,1609-Liberty-Weekday-31,9664-1387334,Inbound-LINCOLN-CENTRE AV TO DOWNTOWN,1,082 -293,0820075
